order_item_id,order_id,product_id,quantity,unit_price,discount,total_price
OI000517,ORD06375,PRD01257,9,37058,10,300169
OI000518,ORD00483,PRD00028,1,4320,10,3888
OI000519,ORD06288,PRD00981,8,16745,15,113866
OI000520,ORD06277,PRD01647,9,46939,0,422451
OI000521,ORD07069,PRD01689,5,7041,null,35205
OI000522,ORD01099,PRD00277,2,9559,0,19118
OI000523,ORD09804,PRD00492,2,6818,5,12954
OI000524,ORD00291,PRD00904,9,32578,15,249221
OI000525,ORD04568,PRD01099,9,17179,5,146880
OI000526,ORD07825,PRD01862,8,28460,15,193528
OI000527,ORD04262,PRD00430,9,29780,5,254619
OI000528,ORD02755,PRD00675,10,35675,0,356750
OI000529,ORD09390,PRD01741,9,15688,5,134132
OI000530,ORD03105,PRD00397,7,17122,null,119854
OI000531,ORD07210,PRD01938,4,6613,null,26452
OI000532,ORD01248,PRD01865,1,47410,5,45039
OI000533,ORD05722,PRD01887,5,1159,15,4925
OI000534,ORD05290,PRD00326,1,15229,0,15229
OI000535,ORD09394,PRD00673,5,22318,0,111590
OI000536,ORD01777,PRD00457,5,26954,15,114554
OI000537,ORD07023,PRD01541,9,9312,0,83808
OI000538,ORD06159,PRD01517,4,22917,15,77917
OI000539,ORD04653,PRD01941,1,45896,10,41306
OI000540,ORD07831,PRD00180,7,11092,15,65997
OI000541,ORD03411,PRD00352,4,15436,null,61744
OI000542,ORD01090,PRD01702,5,49497,15,210362
OI000543,ORD07537,PRD00864,10,46263,null,462630
OI000544,ORD00401,PRD01559,3,42690,0,128070
OI000545,ORD05486,PRD01740,1,28733,0,28733
OI000546,ORD01099,PRD00870,5,49837,10,224266
OI000547,ORD03454,PRD00613,2,47553,null,95106
OI000548,ORD06533,PRD00930,1,37186,5,35326
OI000549,ORD06404,PRD01248,6,3932,0,23592
OI000550,ORD00061,PRD01206,1,45188,0,45188
OI000551,ORD07949,PRD00418,3,48804,0,146412
OI000552,ORD08249,PRD01277,9,46110,null,414990
OI000553,ORD03864,PRD01757,5,32756,null,163780
OI000554,ORD08154,PRD01258,3,28750,10,77625
OI000555,ORD04392,PRD00466,3,29047,0,87141
OI000556,ORD01650,PRD01239,5,5102,5,24234
OI000557,ORD07809,PRD00976,1,40859,15,34730
OI000558,ORD05003,PRD01300,5,17788,10,80046
OI000559,ORD06589,PRD01730,7,29311,10,184659
OI000560,ORD09424,PRD00427,9,19247,null,173223
OI000561,ORD04948,PRD00700,2,7076,5,13444
OI000562,ORD06235,PRD00886,4,28343,null,113372
OI000563,ORD00229,PRD01338,4,34493,0,137972
OI000564,ORD08088,PRD01947,4,31845,15,108273
OI000565,ORD09803,PRD01711,6,47167,5,268851
OI000566,ORD04078,PRD00082,4,9582,0,38328
OI000567,ORD03037,PRD01938,5,29786,0,148930
OI000568,ORD03519,PRD01646,5,23637,15,100457
OI000569,ORD01667,PRD00560,6,39715,15,202546
OI000570,ORD08918,PRD00741,4,19119,0,76476
OI000571,ORD01872,PRD00201,7,33718,10,212423
OI000572,ORD03999,PRD00503,8,30051,5,228387
OI000573,ORD06831,PRD00460,1,42009,5,39908
OI000574,ORD06863,PRD01524,1,26385,15,22427
OI000575,ORD09884,PRD00542,9,45078,5,385416
OI000576,ORD04057,PRD00469,3,3879,15,9891
OI000577,ORD08291,PRD00579,5,45766,0,228830
OI000578,ORD08456,PRD00261,10,20280,null,202800
OI000579,ORD02203,PRD01852,3,2921,null,8763
OI000580,ORD00490,PRD01050,3,49354,5,140658
OI000581,ORD03260,PRD00714,4,33641,null,134564
OI000582,ORD09861,PRD01765,8,41454,null,331632
OI000583,ORD04400,PRD01495,7,40392,0,282744
OI000584,ORD04201,PRD01257,4,17734,10,63842
OI000585,ORD03649,PRD01011,6,9061,10,48929
OI000586,ORD06641,PRD00548,10,43353,null,433530
OI000587,ORD01501,PRD00534,3,43849,0,131547
OI000588,ORD04534,PRD00480,10,26315,5,249992
OI000589,ORD08466,PRD01449,8,32570,5,247532
OI000590,ORD04630,PRD00544,7,46586,null,326102
OI000591,ORD05265,PRD01887,3,39819,0,119457
OI000592,ORD05563,PRD00668,3,12311,0,36933
OI000593,ORD09225,PRD00005,7,27305,5,181578
OI000594,ORD00107,PRD01216,6,25864,null,155184
OI000595,ORD08996,PRD00613,7,49237,null,344659
OI000596,ORD03991,PRD00827,8,3509,null,28072
OI000597,ORD01349,PRD01873,6,24582,15,125368
OI000598,ORD08307,PRD00816,4,29167,15,99167
OI000599,ORD01607,PRD01068,5,41465,15,176226
OI000600,ORD01738,PRD00407,4,38997,5,148188
OI000601,ORD07028,PRD01901,6,18460,5,105222
OI000602,ORD05589,PRD00367,3,12879,null,38637
OI000603,ORD02980,PRD01388,4,35532,15,120808
OI000604,ORD03239,PRD01776,1,20854,10,18768
OI000605,ORD01900,PRD00194,1,36916,null,36916
OI000606,ORD07527,PRD00629,6,7289,15,37173
OI000607,ORD02936,PRD00230,5,7915,10,35617
OI000608,ORD00437,PRD00138,8,21468,15,145982
OI000609,ORD06770,PRD00387,7,37691,0,263837
OI000610,ORD00336,PRD00230,4,42684,10,153662
OI000611,ORD04924,PRD01909,2,42848,0,85696
OI000612,ORD09054,PRD01346,4,35333,10,127198
OI000613,ORD01752,PRD01063,6,39208,15,199960
OI000614,ORD03375,PRD00669,8,30747,10,221378
OI000615,ORD02560,PRD01986,1,43161,5,41002
OI000616,ORD07207,PRD00888,2,24849,10,44728
OI000617,ORD03031,PRD01575,8,49455,15,336294
OI000618,ORD07085,PRD00793,7,34429,0,241003
OI000619,ORD00819,PRD01075,5,38616,0,193080
OI000620,ORD03886,PRD00245,9,13891,10,112517
OI000621,ORD06159,PRD01370,7,15384,0,107688
OI000622,ORD07311,PRD00968,1,11305,15,9609
OI000623,ORD00373,PRD00358,4,35605,null,142420
OI000624,ORD05031,PRD01260,10,43082,0,430820
OI000625,ORD01734,PRD00973,6,34959,5,199266
OI000626,ORD00392,PRD01417,8,43283,10,311637
OI000627,ORD03975,PRD00664,4,19131,0,76524
OI000628,ORD08312,PRD01925,9,17890,0,161010
OI000629,ORD07943,PRD01398,8,30194,10,217396
OI000630,ORD07772,PRD00436,3,26997,15,68842
OI000631,ORD07638,PRD01909,1,21425,10,19282
OI000632,ORD05598,PRD01511,7,44892,15,267107
OI000633,ORD04816,PRD01813,7,31339,null,219373
OI000634,ORD00775,PRD00660,6,14862,5,84713
OI000635,ORD02275,PRD00098,4,32013,0,128052
OI000636,ORD04069,PRD00996,3,13158,5,37500
OI000637,ORD04797,PRD01386,7,16749,5,111380
OI000638,ORD06851,PRD00965,8,14834,10,106804
OI000639,ORD07002,PRD00746,3,19234,10,51931
OI000640,ORD05695,PRD00855,2,14349,null,28698
OI000641,ORD06052,PRD01640,9,7021,0,63189
OI000642,ORD05661,PRD01116,3,21997,null,65991
OI000643,ORD03534,PRD01951,9,44574,null,401166
OI000644,ORD06456,PRD00955,5,47380,10,213210
OI000645,ORD03668,PRD00338,7,18984,15,112954
OI000646,ORD07069,PRD00629,9,30015,15,229614
OI000647,ORD05955,PRD00497,1,41753,0,41753
OI000648,ORD00631,PRD00479,9,35324,0,317916
OI000649,ORD01320,PRD01925,5,33995,10,152977
OI000650,ORD06086,PRD00246,3,19806,10,53476
OI000651,ORD07724,PRD00994,5,22246,0,111230
OI000652,ORD02855,PRD00730,2,31497,null,62994
OI000653,ORD08978,PRD00651,2,27910,15,47447
OI000654,ORD05040,PRD00836,7,14911,0,104377
OI000655,ORD01263,PRD00518,8,40911,15,278194
OI000656,ORD09158,PRD01778,6,17436,0,104616
OI000657,ORD04234,PRD01771,8,24372,10,175478
OI000658,ORD06225,PRD01684,6,3552,10,19180
OI000659,ORD06904,PRD00100,6,36995,0,221970
OI000660,ORD02901,PRD01329,5,26614,15,113109
OI000661,ORD03017,PRD00148,3,42316,null,126948
OI000662,ORD07663,PRD01558,10,14208,5,134976
OI000663,ORD06856,PRD01173,4,32944,10,118598
OI000664,ORD04088,PRD01196,10,41305,10,371745
OI000665,ORD01354,PRD01574,9,4710,15,36031
OI000666,ORD09240,PRD00850,7,33418,10,210533
OI000667,ORD06521,PRD01994,2,6988,null,13976
OI000668,ORD04645,PRD01540,5,30804,0,154020
OI000669,ORD05281,PRD01270,7,44688,5,297175
OI000670,ORD04025,PRD01129,5,3664,15,15572
OI000671,ORD00280,PRD01509,10,6884,null,68840
OI000672,ORD04616,PRD01770,5,29144,15,123862
OI000673,ORD07695,PRD01156,2,43558,10,78404
OI000674,ORD01678,PRD00672,1,37814,10,34032
OI000675,ORD07873,PRD00006,5,5329,null,26645
OI000676,ORD05896,PRD01754,2,32436,5,61628
OI000677,ORD09479,PRD01201,9,5373,15,41103
OI000678,ORD02159,PRD00151,6,24603,0,147618
OI000679,ORD06579,PRD01685,2,29681,null,59362
OI000680,ORD03782,PRD00278,7,36844,5,245012
OI000681,ORD08654,PRD01448,6,42859,0,257154
OI000682,ORD05693,PRD00862,3,18729,0,56187
OI000683,ORD04821,PRD01759,3,35400,null,106200
OI000684,ORD00962,PRD01145,9,23838,5,203814
OI000685,ORD03320,PRD00259,3,32941,5,93881
OI000686,ORD08500,PRD01511,4,11317,10,40741
OI000687,ORD00362,PRD01175,5,23276,10,104742
OI000688,ORD09899,PRD01040,7,49878,10,314231
OI000689,ORD05150,PRD00827,2,36412,10,65541
OI000690,ORD02857,PRD00439,1,19892,0,19892
OI000691,ORD05822,PRD01246,6,5116,15,26091
OI000692,ORD04957,PRD00545,8,22631,0,181048
OI000693,ORD03217,PRD00876,9,8463,0,76167
OI000694,ORD03625,PRD01550,4,48591,10,174927
OI000695,ORD06391,PRD01784,8,11351,15,77186
OI000696,ORD06896,PRD00639,1,31467,15,26746
OI000697,ORD09763,PRD01363,1,11587,10,10428
OI000698,ORD00814,PRD00379,2,43756,0,87512
OI000699,ORD04879,PRD00175,3,19028,null,57084
OI000700,ORD03055,PRD00589,3,4710,10,12717
OI000701,ORD00945,PRD00336,2,43630,0,87260
OI000702,ORD07337,PRD01221,3,8205,null,24615
OI000703,ORD05399,PRD00611,9,36419,0,327771
OI000704,ORD00602,PRD00033,10,12077,null,120770
OI000705,ORD06126,PRD01923,7,46236,5,307469
OI000706,ORD04076,PRD00213,9,31480,15,240822
OI000707,ORD07728,PRD01451,4,25820,5,98116
OI000708,ORD07394,PRD00217,3,35957,0,107871
OI000709,ORD03331,PRD00879,7,8198,10,51647
OI000710,ORD03635,PRD01300,10,20440,null,204400
OI000711,ORD08603,PRD00411,2,38420,15,65314
OI000712,ORD06749,PRD00680,7,9206,null,64442
OI000713,ORD09829,PRD00350,7,14151,0,99057
OI000714,ORD01533,PRD01037,5,44675,null,223375
OI000715,ORD04856,PRD00333,2,26648,15,45301
OI000716,ORD01523,PRD00046,5,33775,10,151987
OI000717,ORD07491,PRD00472,1,49956,10,44960
OI000718,ORD05956,PRD00707,7,18236,0,127652
OI000719,ORD00097,PRD01508,1,31919,0,31919
OI000720,ORD07045,PRD00975,9,40452,0,364068
OI000721,ORD02365,PRD01715,2,13730,5,26087
OI000722,ORD08493,PRD00938,3,12181,0,36543
OI000723,ORD06225,PRD01116,1,33977,5,32278
OI000724,ORD01281,PRD01011,7,40882,10,257556
OI000725,ORD03949,PRD00795,6,48318,10,260917
OI000726,ORD08841,PRD00050,2,27875,0,55750
OI000727,ORD09448,PRD01281,5,9377,null,46885
OI000728,ORD09039,PRD00265,9,44714,null,402426
OI000729,ORD02324,PRD00604,7,36136,15,215009
OI000730,ORD05513,PRD00795,2,37310,0,74620
OI000731,ORD05546,PRD01571,10,25456,0,254560
OI000732,ORD04906,PRD01743,9,32945,0,296505
OI000733,ORD04711,PRD00741,9,25902,null,233118
OI000734,ORD02760,PRD00860,3,44831,5,127768
OI000735,ORD03994,PRD01370,2,6436,null,12872
OI000736,ORD08424,PRD01497,8,5108,0,40864
OI000737,ORD00244,PRD01827,6,34749,5,198069
OI000738,ORD02584,PRD01008,1,49164,5,46705
OI000739,ORD07978,PRD00473,9,37658,0,338922
OI000740,ORD00860,PRD00734,4,3218,5,12228
OI000741,ORD01131,PRD01455,8,35638,0,285104
OI000742,ORD09454,PRD01962,9,22599,10,183051
OI000743,ORD08680,PRD00234,4,17202,5,65367
OI000744,ORD08492,PRD01427,6,7296,5,41587
OI000745,ORD07528,PRD00182,2,10485,null,20970
OI000746,ORD06329,PRD01996,5,46547,15,197824
OI000747,ORD00687,PRD00164,8,32819,5,249424
OI000748,ORD06800,PRD00838,6,9123,5,52001
OI000749,ORD02527,PRD01612,3,30194,5,86052
OI000750,ORD02434,PRD01544,2,34904,0,69808
OI000751,ORD00701,PRD01850,2,1773,5,3368
OI000752,ORD01839,PRD00238,1,35011,0,35011
OI000753,ORD08090,PRD00329,2,27662,5,52557
OI000754,ORD04435,PRD01992,1,30159,0,30159
OI000755,ORD04344,PRD01498,8,46431,null,371448
OI000756,ORD01135,PRD01923,7,17529,null,122703
OI000757,ORD01934,PRD01861,8,7628,5,57972
OI000758,ORD00817,PRD00169,10,39624,0,396240
OI000759,ORD02313,PRD01876,7,11452,0,80164
OI000760,ORD00059,PRD00269,10,1778,0,17780
OI000761,ORD07930,PRD00589,4,44172,15,150184
OI000762,ORD08035,PRD00680,9,26389,15,201875
OI000763,ORD09038,PRD00076,5,16222,10,72999
OI000764,ORD07464,PRD01906,3,48917,5,139413
OI000765,ORD00320,PRD01034,6,13503,0,81018
OI000766,ORD00800,PRD00480,10,32465,null,324650
OI000767,ORD03425,PRD01146,6,23657,10,127747
OI000768,ORD09244,PRD00413,6,1629,15,8307
OI000769,ORD04261,PRD00393,3,40693,0,122079
OI000770,ORD05405,PRD00536,7,42608,null,298256
OI000771,ORD05825,PRD01321,7,5420,5,36043
OI000772,ORD05792,PRD01284,8,15180,0,121440
OI000773,ORD01139,PRD00921,3,23588,5,67225
OI000774,ORD06501,PRD00609,2,11394,10,20509
OI000775,ORD09982,PRD01631,10,29656,null,296560
OI000776,ORD06973,PRD00760,6,11977,null,71862
OI000777,ORD03406,PRD01720,8,18030,0,144240
OI000778,ORD04360,PRD00667,6,45352,0,272112
OI000779,ORD05210,PRD01864,3,25440,10,68688
OI000780,ORD03376,PRD01160,9,3143,null,28287
OI000781,ORD07450,PRD00744,9,19755,5,168905
OI000782,ORD07093,PRD00107,9,38842,15,297141
OI000783,ORD03886,PRD01182,5,19823,5,94159
OI000784,ORD05213,PRD00539,6,49707,5,283329
OI000785,ORD08944,PRD00789,8,20414,10,146980
OI000786,ORD08864,PRD01606,5,19281,0,96405
OI000787,ORD08283,PRD01451,5,13060,15,55505
OI000788,ORD02947,PRD01243,8,41909,null,335272
OI000789,ORD00865,PRD01939,5,48786,0,243930
OI000790,ORD04572,PRD00852,2,12521,15,21285
OI000791,ORD03958,PRD01882,4,30607,5,116306
OI000792,ORD05383,PRD00014,1,33865,0,33865
OI000793,ORD06592,PRD00393,6,49065,10,264951
OI000794,ORD02872,PRD01550,9,29920,null,269280
OI000795,ORD08251,PRD00807,5,3511,0,17555
OI000796,ORD06427,PRD01957,8,29110,0,232880
OI000797,ORD08419,PRD01297,8,4033,10,29037
OI000798,ORD01896,PRD00266,5,13849,15,58858
OI000799,ORD06943,PRD01516,8,28606,5,217405
OI000800,ORD05716,PRD01519,10,4919,15,41811
OI000801,ORD09793,PRD01829,3,24489,0,73467
OI000802,ORD05733,PRD00547,4,31201,0,124804
OI000803,ORD04649,PRD01526,5,2205,15,9371
OI000804,ORD06719,PRD01149,7,1305,10,8221
OI000805,ORD09316,PRD00538,8,23140,0,185120
OI000806,ORD05188,PRD01952,2,46011,5,87420
OI000807,ORD07468,PRD01753,7,35987,0,251909
OI000808,ORD06220,PRD01378,4,18532,null,74128
OI000809,ORD02193,PRD00717,8,19669,0,157352
OI000810,ORD03451,PRD00657,3,20277,15,51706
OI000811,ORD08754,PRD00704,7,38837,0,271859
OI000812,ORD04483,PRD00486,8,28612,15,194561
OI000813,ORD08144,PRD01839,10,46593,15,396040
OI000814,ORD04789,PRD00863,6,47360,5,269952
OI000815,ORD06845,PRD00800,9,3697,5,31609
OI000816,ORD08210,PRD00564,10,8484,10,76356
OI000817,ORD01860,PRD01686,10,17381,5,165119
OI000818,ORD04585,PRD01945,3,2351,0,7053
OI000819,ORD03977,PRD00535,1,38021,null,38021
OI000820,ORD00872,PRD00658,2,18783,0,37566
OI000821,ORD00368,PRD00756,8,12198,0,97584
OI000822,ORD09422,PRD00990,6,22465,0,134790
OI000823,ORD05532,PRD00397,4,41137,10,148093
OI000824,ORD01989,PRD01065,8,11974,15,81423
OI000825,ORD06071,PRD01525,6,25995,null,155970
OI000826,ORD05310,PRD01385,6,37514,5,213829
OI000827,ORD07122,PRD01121,8,1352,15,9193
OI000828,ORD01396,PRD01702,5,31467,10,141601
OI000829,ORD08035,PRD00951,2,26326,0,52652
OI000830,ORD07516,PRD01935,10,6526,null,65260
OI000831,ORD08854,PRD01479,5,25942,null,129710
OI000832,ORD07699,PRD00983,5,5212,10,23454
OI000833,ORD00602,PRD00655,2,6754,5,12832
OI000834,ORD06816,PRD00918,2,40499,15,68848
OI000835,ORD01265,PRD01271,9,14088,15,107773
OI000836,ORD03891,PRD00162,10,23301,0,233010
OI000837,ORD08504,PRD00725,10,1816,10,16344
OI000838,ORD00395,PRD01438,1,42218,10,37996
OI000839,ORD00426,PRD00299,6,43402,null,260412
OI000840,ORD04945,PRD01948,10,3605,5,34247
OI000841,ORD04936,PRD00519,10,48716,15,414086
OI000842,ORD01508,PRD00548,9,38910,null,350190
OI000843,ORD01174,PRD00275,10,39032,15,331772
OI000844,ORD06378,PRD01481,7,4864,10,30643
OI000845,ORD02010,PRD01182,7,49069,null,343483
OI000846,ORD03501,PRD01821,5,948,5,4503
OI000847,ORD08473,PRD01774,8,37167,5,282469
OI000848,ORD00719,PRD00759,2,16834,10,30301
OI000849,ORD02097,PRD01042,9,44730,0,402570
OI000850,ORD07667,PRD01986,6,29714,10,160455
OI000851,ORD06521,PRD00378,4,9140,null,36560
OI000852,ORD05210,PRD01311,6,30668,null,184008
OI000853,ORD06196,PRD00944,10,24236,10,218124
OI000854,ORD03123,PRD01026,6,11777,10,63595
OI000855,ORD08857,PRD00749,1,17196,0,17196
OI000856,ORD00702,PRD00650,4,35654,null,142616
OI000857,ORD04152,PRD01397,2,5631,5,10698
OI000858,ORD01157,PRD00228,5,15512,15,65926
OI000859,ORD05935,PRD00453,7,33149,0,232043
OI000860,ORD03264,PRD00909,1,39053,15,33195
OI000861,ORD08297,PRD01420,6,8423,15,42957
OI000862,ORD01637,PRD01605,8,46483,15,316084
OI000863,ORD05324,PRD01966,5,29595,10,133177
OI000864,ORD09693,PRD01900,10,39104,15,332384
OI000865,ORD06780,PRD01948,3,5051,5,14395
OI000866,ORD01567,PRD01290,10,14032,null,140320
OI000867,ORD09824,PRD01660,10,47670,null,476700
OI000868,ORD00940,PRD01415,9,8004,null,72036
OI000869,ORD08016,PRD00448,8,45594,null,364752
OI000870,ORD08162,PRD01027,1,25842,null,25842
OI000871,ORD08940,PRD01699,4,46286,null,185144
OI000872,ORD00634,PRD01820,4,29114,10,104810
OI000873,ORD00251,PRD01693,6,35528,10,191851
OI000874,ORD03955,PRD01639,2,24225,15,41182
OI000875,ORD04825,PRD00764,10,9354,0,93540
OI000876,ORD03386,PRD00367,9,14312,15,109486
OI000877,ORD06919,PRD00131,6,48861,15,249191
OI000878,ORD07039,PRD01113,10,32101,null,321010
OI000879,ORD07091,PRD00176,5,8011,5,38052
OI000880,ORD02651,PRD01162,8,48650,15,330820
OI000881,ORD05430,PRD00629,9,2225,null,20025
OI000882,ORD02901,PRD00471,4,22072,5,83873
OI000883,ORD04652,PRD00331,2,31462,10,56631
OI000884,ORD01882,PRD00083,1,12792,15,10873
OI000885,ORD09255,PRD00347,3,33148,0,99444
OI000886,ORD04872,PRD00889,6,47974,null,287844
OI000887,ORD00632,PRD01353,10,33531,10,301779
OI000888,ORD09870,PRD00532,6,39809,5,226911
OI000889,ORD01601,PRD01528,10,6041,null,60410
OI000890,ORD08147,PRD00828,10,34538,5,328111
OI000891,ORD09026,PRD01051,4,39639,10,142700
OI000892,ORD05277,PRD01146,4,41717,5,158524
OI000893,ORD04067,PRD00753,1,29331,5,27864
OI000894,ORD03886,PRD00539,1,6364,null,6364
OI000895,ORD09855,PRD00407,4,9667,5,36734
OI000896,ORD08673,PRD00791,9,44498,10,360433
OI000897,ORD04495,PRD01454,4,23796,10,85665
OI000898,ORD04569,PRD01577,4,16389,15,55722
OI000899,ORD01961,PRD01314,3,1645,10,4441
OI000900,ORD04174,PRD01930,9,42273,15,323388
OI000901,ORD06291,PRD01737,1,40474,5,38450
OI000902,ORD06758,PRD01803,9,43545,10,352714
OI000903,ORD07180,PRD00489,2,31797,0,63594
OI000904,ORD04235,PRD00488,10,47821,10,430389
OI000905,ORD08888,PRD01768,5,28903,0,144515
OI000906,ORD01395,PRD01817,6,8238,5,46956
OI000907,ORD09475,PRD00084,1,19773,5,18784
OI000908,ORD09623,PRD00950,2,18720,null,37440
OI000909,ORD04213,PRD00765,2,3496,5,6642
OI000910,ORD02880,PRD00817,7,34601,null,242207
OI000911,ORD03487,PRD00487,4,39877,0,159508
OI000912,ORD06125,PRD00958,6,40845,5,232816
OI000913,ORD05077,PRD00657,10,40208,5,381976
OI000914,ORD05469,PRD00576,2,31317,15,53238
OI000915,ORD06117,PRD01224,7,23756,10,149662
OI000916,ORD06090,PRD00934,10,47434,null,474340
OI000917,ORD00588,PRD01227,9,6595,null,59355
OI000918,ORD09049,PRD00919,7,37065,15,220536
OI000919,ORD06737,PRD01697,9,10184,15,77907
OI000920,ORD03382,PRD01283,6,45960,0,275760
OI000921,ORD05264,PRD00999,8,36772,null,294176
OI000922,ORD08463,PRD00687,2,48370,5,91903
OI000923,ORD05688,PRD01387,4,21559,10,77612
OI000924,ORD00113,PRD01554,2,4882,0,9764
OI000925,ORD06587,PRD00739,1,15844,15,13467
OI000926,ORD02083,PRD00892,1,3982,10,3583
OI000927,ORD06973,PRD01220,3,46589,15,118801
OI000928,ORD09079,PRD01478,2,10912,0,21824
OI000929,ORD09075,PRD00195,9,42394,0,381546
OI000930,ORD05488,PRD01543,6,28480,null,170880
OI000931,ORD00577,PRD01741,1,38713,5,36777
OI000932,ORD09317,PRD01854,1,1600,5,1520
OI000933,ORD01615,PRD00524,3,27077,0,81231
OI000934,ORD04597,PRD00342,10,49495,0,494950
OI000935,ORD06065,PRD00796,3,18944,0,56832
OI000936,ORD00359,PRD00792,2,19465,null,38930
OI000937,ORD03271,PRD01576,7,18627,5,123869
OI000938,ORD01696,PRD01697,9,27866,0,250794
OI000939,ORD01200,PRD00954,9,13341,0,120069
OI000940,ORD01870,PRD01350,3,44212,null,132636
OI000941,ORD01413,PRD00459,4,2675,15,9095
OI000942,ORD01866,PRD00352,1,47448,null,47448
OI000943,ORD06857,PRD01265,8,5940,5,45144
OI000944,ORD04486,PRD00966,5,862,15,3663
OI000945,ORD05922,PRD01801,1,42026,15,35722
OI000946,ORD02354,PRD01115,8,17732,0,141856
OI000947,ORD08001,PRD00492,10,6630,null,66300
OI000948,ORD05099,PRD00576,2,3394,10,6109
OI000949,ORD05631,PRD00311,2,44570,5,84683
OI000950,ORD01218,PRD00533,7,40928,0,286496
OI000951,ORD07657,PRD01867,10,11786,15,100181
OI000952,ORD03811,PRD00771,5,11706,5,55603
OI000953,ORD01231,PRD01729,10,8283,0,82830
OI000954,ORD08057,PRD01598,2,31061,15,52803
OI000955,ORD08092,PRD01238,2,17545,15,29826
OI000956,ORD06511,PRD01319,3,24304,5,69266
OI000957,ORD09780,PRD01463,9,1188,null,10692
OI000958,ORD01576,PRD00684,9,24120,0,217080
OI000959,ORD03019,PRD00479,3,43720,10,118044
OI000960,ORD08044,PRD00977,9,33493,10,271293
OI000961,ORD01509,PRD01885,2,33388,10,60098
OI000962,ORD02362,PRD00536,9,47584,10,385430
OI000963,ORD02419,PRD00365,8,36078,5,274192
OI000964,ORD03619,PRD00893,10,44739,5,425020
OI000965,ORD05465,PRD01323,1,37257,0,37257
OI000966,ORD03141,PRD01052,3,31710,0,95130
OI000967,ORD07384,PRD01245,10,20002,0,200020
OI000968,ORD06274,PRD00920,4,13076,5,49688
OI000969,ORD08665,PRD01277,4,4662,null,18648
OI000970,ORD08609,PRD01035,10,39850,10,358650
OI000971,ORD01530,PRD00951,1,5819,15,4946
OI000972,ORD00808,PRD00672,8,46727,15,317743
OI000973,ORD03087,PRD00878,10,39201,null,392010
OI000974,ORD05847,PRD00061,3,46106,5,131402
OI000975,ORD06604,PRD00631,5,41787,10,188041
OI000976,ORD06508,PRD01804,10,48220,null,482200
OI000977,ORD04595,PRD01925,8,42328,null,338624
OI000978,ORD01121,PRD00644,7,36764,0,257348
OI000979,ORD05137,PRD00545,9,1030,5,8806
OI000980,ORD01411,PRD00654,9,12653,10,102489
OI000981,ORD03713,PRD01790,9,18854,10,152717
OI000982,ORD01215,PRD00135,3,44890,10,121203
OI000983,ORD06534,PRD01326,4,34569,10,124448
OI000984,ORD07625,PRD00358,10,47067,null,470670
OI000985,ORD07970,PRD01564,5,43779,null,218895
OI000986,ORD00429,PRD01273,7,46225,5,307396
OI000987,ORD08047,PRD01595,4,2746,null,10984
OI000988,ORD09794,PRD00441,6,20198,15,103009
OI000989,ORD08399,PRD01101,5,10453,null,52265
OI000990,ORD02300,PRD00892,10,2394,0,23940
OI000991,ORD02383,PRD01238,4,21437,null,85748
OI000992,ORD02641,PRD01071,2,24348,10,43826
OI000993,ORD01070,PRD01796,4,5131,5,19497
