expense_id,project_id,expense_category,expense_date,expense_amount,approved_by,expense_status
EXP00374,PROJ03614,Equipment,2024-04-03,1270,EMP0028,Rejected
EXP00375,PROJ04842,Equipment,2025-06-17,251707,EMP0066,Pending
EXP00376,PROJ01350,Transport,2024-11-10,236848,EMP0038,Rejected
EXP00377,PROJ04679,Transport,2024-07-25,199065,EMP0144,Approved
EXP00378,PROJ00743,Labor,2024-02-18,102858,EMP0108,Approved
EXP00379,PROJ02866,Utilities,2024-10-31,298837,EMP0076,Rejected
EXP00380,PROJ03945,Labor,2024-07-15,87023,EMP0167,Rejected
EXP00381,PROJ04419,Transport,2024-06-11,119807,EMP0200,approved
EXP00382,PROJ04396,Marketing,2025-07-27,157149,EMP0259,Rejected
EXP00383,PROJ03552,Labor,2025-01-24,182772,EMP0230,Pending
EXP00384,PROJ04305,Marketing,2024-07-30,193788,EMP0153,Approved
EXP00385,PROJ01245,Labor,2025-01-03,136992,EMP0134,Approved
EXP00386,PROJ02528,Transport,2024-10-06,83222,EMP0064,Approved
EXP00387,PROJ04935,Utilities,2025-08-24,225484,EMP0124,approved
EXP00388,PROJ00352,Marketing,2025-08-09,262815,EMP0181,Approved
EXP00389,PROJ04988,Materials,2024-06-07,27700,EMP0187,Rejected
EXP00390,PROJ03674,Equipment,2024-06-25,231571,EMP0117,Approved
EXP00391,PROJ04360,Materials,2024-12-06,230749,EMP0026,Pending
EXP00392,PROJ04421,Labor,2025-01-31,144110,EMP0122,Pending
EXP00393,PROJ00463,Materials,2024-04-30,253552,EMP0069,Pending
EXP00394,PROJ02914,Marketing,2024-11-30,287500,EMP0167,Approved
EXP00395,PROJ04198,Equipment,2024-09-11,44736,EMP0255,Rejected
EXP00396,PROJ00481,Labor,2024-10-27,153690,EMP0267,approved
EXP00397,PROJ00953,Transport,2025-02-26,276757,EMP0050,Pending
EXP00398,PROJ03126,Equipment,2024-11-01,162659,EMP0239,approved
EXP00399,PROJ01177,Labor,2024-06-03,166916,EMP0281,Rejected
EXP00400,PROJ02849,Materials,2025-07-06,210919,,Pending
EXP00401,PROJ01508,Equipment,2025-01-06,99264,EMP0023,Pending
EXP00402,PROJ01696,Equipment,2024-01-18,221266,EMP0143,approved
EXP00403,PROJ02938,Materials,2025-02-28,31183,EMP0117,Pending
EXP00404,PROJ03455,Equipment,2024-08-12,148551,EMP0148,Approved
EXP00405,PROJ00041,Utilities,2024-12-15,55294,EMP0058,Rejected
EXP00406,PROJ04164,Equipment,2024-12-17,85993,EMP0070,Pending
EXP00407,PROJ02485,Marketing,2025-05-24,254998,EMP0003,Approved
EXP00408,PROJ04764,Marketing,2024-06-19,135141,EMP0116,Pending
EXP00409,PROJ04030,Marketing,2024-06-15,296779,EMP0085,approved
EXP00410,PROJ04302,Labor,2024-10-07,273807,EMP0290,Approved
EXP00411,PROJ00418,Transport,2024-11-27,35149,EMP0268,Approved
EXP00412,PROJ00771,Materials,2024-12-26,29279,EMP0297,Pending
EXP00413,PROJ03514,Marketing,2025-01-11,46650,EMP0195,Pending
EXP00414,PROJ02481,Transport,2024-07-18,61503,EMP0227,Rejected
EXP00415,PROJ02216,Transport,2024-12-30,224584,EMP0277,Rejected
EXP00416,PROJ04295,Materials,2025-01-20,233759,EMP0036,Approved
EXP00417,PROJ00245,Utilities,2024-10-24,247846,EMP0069,Rejected
EXP00418,PROJ02147,Labor,2024-05-07,12460,EMP0117,Approved
EXP00419,PROJ01800,Labor,2025-05-06,44096,EMP0267,Rejected
EXP00420,PROJ04206,Equipment,2024-12-09,187534,EMP0186,Rejected
EXP00421,PROJ03682,Materials,2024-11-24,57608,EMP0127,Rejected
EXP00422,PROJ02374,Equipment,2025-06-20,91521,EMP0164,approved
EXP00423,PROJ02009,Equipment,2024-12-08,225337,EMP0173,approved
EXP00424,PROJ03102,Utilities,2024-03-29,138375,EMP0213,approved
EXP00425,PROJ01264,Marketing,2025-06-25,260201,EMP0141,Approved
EXP00426,PROJ03021,Transport,2024-04-10,218175,EMP0258,Pending
EXP00427,PROJ02121,Marketing,2024-09-20,50633,EMP0290,Rejected
EXP00428,PROJ01115,Transport,2025-05-10,89897,EMP0141,approved
EXP00429,PROJ02408,Equipment,2025-02-12,25550,EMP0043,Rejected
EXP00430,PROJ03094,Marketing,2024-08-26,90664,EMP0281,Rejected
EXP00431,PROJ00980,Transport,2025-03-04,254178,EMP0045,Rejected
EXP00432,PROJ00395,Utilities,2025-04-02,13690,EMP0285,Rejected
EXP00433,PROJ04792,Marketing,2025-04-06,144437,EMP0110,Approved
EXP00434,PROJ04000,Materials,2024-07-18,165295,EMP0009,Approved
EXP00435,PROJ00863,Labor,2025-02-08,179251,EMP0152,Approved
EXP00436,PROJ03310,Utilities,2025-01-11,139922,EMP0117,Rejected
EXP00437,PROJ01573,Utilities,2025-06-11,41142,EMP0066,Pending
EXP00438,PROJ03877,Materials,2025-06-05,119199,EMP0006,Pending
EXP00439,PROJ01706,Transport,2024-09-07,287731,EMP0083,Pending
EXP00440,PROJ04037,Marketing,2025-09-17,201939,,Pending
EXP00441,PROJ04128,Transport,2024-12-05,168041,EMP0217,approved
EXP00442,PROJ00044,Materials,2025-05-23,21722,EMP0278,Rejected
EXP00443,PROJ02445,Materials,2025-05-22,227930,EMP0116,Rejected
EXP00444,PROJ03659,Marketing,2024-06-11,232150,EMP0233,Rejected
EXP00445,PROJ04492,Transport,2024-09-07,101283,EMP0026,Pending
EXP00446,PROJ03524,Labor,2025-02-23,194930,EMP0077,Pending
EXP00447,PROJ02241,Utilities,2024-03-13,246034,EMP0223,Rejected
EXP00448,PROJ02754,Materials,2025-05-13,34720,EMP0194,approved
EXP00449,PROJ03457,Marketing,2024-07-22,204446,EMP0207,approved
EXP00450,PROJ04418,Marketing,2025-03-27,273838,EMP0011,Approved
EXP00451,PROJ03853,Labor,2025-05-27,23828,EMP0059,Approved
EXP00452,PROJ00793,Labor,2025-02-10,43713,EMP0238,Pending
EXP00453,PROJ04649,Materials,2024-10-19,151949,EMP0124,Rejected
EXP00454,PROJ00354,Marketing,2025-08-08,101421,EMP0271,approved
EXP00455,PROJ01008,Equipment,2024-08-02,142337,EMP0183,Pending
EXP00456,PROJ02775,Transport,2025-03-27,96421,EMP0286,Pending
EXP00457,PROJ04250,Transport,2024-05-26,296378,EMP0222,Rejected
EXP00458,PROJ03532,Marketing,2024-12-21,180908,EMP0155,approved
EXP00459,PROJ00559,Labor,2025-02-08,214279,EMP0136,approved
EXP00460,PROJ01900,Materials,2025-04-27,123028,EMP0230,Approved
EXP00461,PROJ01732,Utilities,2024-12-21,147444,EMP0123,Pending
EXP00462,PROJ01335,Equipment,2025-01-09,236455,EMP0297,Approved
EXP00463,PROJ02176,Labor,2024-11-24,181790,EMP0081,Approved
EXP00464,PROJ04050,Labor,2024-05-03,243255,EMP0031,Rejected
EXP00465,PROJ00858,Utilities,2025-09-18,76811,EMP0030,Pending
EXP00466,PROJ02591,Equipment,2024-12-08,218709,EMP0229,approved
EXP00467,PROJ01658,Marketing,2025-08-16,70648,EMP0169,Pending
EXP00468,PROJ04775,Equipment,2024-05-20,84465,EMP0113,Pending
EXP00469,PROJ01176,Labor,2025-08-12,84896,EMP0163,Pending
EXP00470,PROJ03395,Labor,2024-02-01,93213,EMP0049,Rejected
EXP00471,PROJ01356,Labor,2024-10-26,224568,EMP0163,Rejected
EXP00472,PROJ01572,Marketing,2024-09-29,194703,EMP0127,approved
EXP00473,PROJ02912,Transport,2024-10-12,252599,EMP0135,Approved
EXP00474,PROJ01925,Utilities,2025-02-28,62898,EMP0228,Pending
EXP00475,PROJ03034,Transport,2025-04-29,197326,EMP0213,Pending
EXP00476,PROJ02625,Transport,2024-08-01,162847,EMP0265,Approved
EXP00477,PROJ03310,Utilities,2024-11-24,11193,EMP0289,Rejected
EXP00478,PROJ03999,Utilities,2025-04-04,239192,EMP0272,approved
EXP00479,PROJ03703,Equipment,2025-06-25,110972,EMP0042,Pending
EXP00480,PROJ02308,Marketing,2025-02-17,99577,,approved
EXP00481,PROJ02931,Labor,2025-04-10,104958,EMP0233,Rejected
EXP00482,PROJ01186,Transport,2024-11-03,282233,EMP0009,Rejected
EXP00483,PROJ02524,Marketing,2025-03-04,217238,EMP0037,Pending
EXP00484,PROJ01677,Materials,2024-12-31,263222,EMP0291,Pending
EXP00485,PROJ00890,Utilities,2025-02-02,138014,EMP0231,Approved
EXP00486,PROJ01497,Materials,2025-09-21,134436,EMP0085,Pending
EXP00487,PROJ02214,Materials,2025-03-18,88155,EMP0211,Approved
EXP00488,PROJ04081,Utilities,2025-01-24,176089,EMP0275,Approved
EXP00489,PROJ01739,Equipment,2025-02-08,259692,EMP0220,approved
EXP00490,PROJ04565,Materials,2024-12-18,117573,EMP0107,approved
EXP00491,PROJ04772,Labor,2024-10-01,45250,EMP0029,Approved
EXP00492,PROJ03858,Transport,2024-10-14,56291,EMP0114,approved
EXP00493,PROJ02244,Materials,2024-09-28,182590,EMP0161,Pending
EXP00494,PROJ01574,Equipment,2025-01-26,121418,EMP0165,Approved
EXP00495,PROJ00491,Transport,2024-08-01,60952,EMP0102,Rejected
EXP00496,PROJ03392,Materials,2025-07-10,178588,EMP0272,Rejected
EXP00497,PROJ04669,Marketing,2025-06-03,231766,EMP0257,Approved
EXP00498,PROJ02259,Marketing,2025-02-19,294850,EMP0200,approved
EXP00499,PROJ03005,Marketing,2025-01-18,164014,EMP0198,Pending
EXP00500,PROJ02412,Transport,2024-07-23,206171,EMP0265,Rejected
EXP00501,PROJ00044,Materials,2025-04-05,126372,EMP0100,Rejected
EXP00502,PROJ02839,Utilities,2024-12-21,12510,EMP0178,Rejected
EXP00503,PROJ00537,Utilities,2024-08-30,248762,EMP0064,approved
EXP00504,PROJ04260,Materials,2025-02-02,263747,EMP0121,Approved
EXP00505,PROJ04248,Equipment,2025-05-29,253051,EMP0191,Rejected
EXP00506,PROJ01033,Materials,2024-11-04,129301,EMP0083,approved
EXP00507,PROJ01210,Marketing,2025-03-03,286773,EMP0194,Pending
EXP00508,PROJ04607,Materials,2024-12-18,44014,EMP0026,Pending
EXP00509,PROJ01206,Transport,2024-06-28,294646,EMP0098,Rejected
EXP00510,PROJ01650,Materials,2024-05-12,102484,EMP0218,Pending
EXP00511,PROJ01603,Marketing,2025-01-05,200677,EMP0257,Approved
EXP00512,PROJ00316,Utilities,2024-12-17,57420,EMP0300,Pending
EXP00513,PROJ03733,Labor,2024-11-16,197824,EMP0006,Rejected
EXP00514,PROJ02510,Equipment,2024-07-15,69940,EMP0157,approved
EXP00515,PROJ00751,Transport,2024-10-20,32415,EMP0082,Approved
EXP00516,PROJ02358,Transport,2024-07-19,275018,EMP0137,Pending
EXP00517,PROJ01198,Utilities,2025-02-13,274584,EMP0193,approved
EXP00518,PROJ00129,Utilities,2024-04-04,191164,EMP0049,approved
EXP00519,PROJ04018,Equipment,2025-03-02,202685,EMP0179,Pending
EXP00520,PROJ04189,Marketing,2025-02-22,146733,,Approved
EXP00521,PROJ04097,Utilities,2025-01-20,283468,EMP0189,Rejected
EXP00522,PROJ01953,Materials,2024-10-22,178072,EMP0146,Approved
EXP00523,PROJ04409,Materials,2024-07-24,124386,EMP0220,Rejected
EXP00524,PROJ02118,Materials,2024-10-18,17649,EMP0267,Rejected
EXP00525,PROJ02723,Marketing,2024-06-03,15391,EMP0099,approved
EXP00526,PROJ04641,Equipment,2024-11-29,10784,EMP0170,Approved
EXP00527,PROJ03490,Utilities,2025-03-23,265717,EMP0094,approved
EXP00528,PROJ04013,Materials,2024-09-04,223068,EMP0242,Pending
EXP00529,PROJ01230,Utilities,2024-06-14,38532,EMP0053,Pending
EXP00530,PROJ02613,Labor,2025-06-15,180356,EMP0199,Rejected
EXP00531,PROJ02091,Equipment,2025-01-11,129468,EMP0042,approved
EXP00532,PROJ01141,Equipment,2024-12-14,136424,EMP0136,Rejected
EXP00533,PROJ02865,Materials,2024-09-14,161962,EMP0181,Approved
EXP00534,PROJ01755,Utilities,2024-09-16,87165,EMP0193,approved
EXP00535,PROJ01879,Materials,2024-12-26,106788,EMP0298,Pending
EXP00536,PROJ01833,Equipment,2024-07-14,192652,EMP0084,Approved
EXP00537,PROJ04237,Equipment,2024-10-26,99693,EMP0148,Approved
EXP00538,PROJ04373,Transport,2024-11-22,95114,EMP0136,approved
EXP00539,PROJ04023,Materials,2025-03-23,141597,EMP0191,approved
EXP00540,PROJ02295,Utilities,2024-11-22,101185,EMP0199,Approved
EXP00541,PROJ04538,Transport,2024-10-27,194079,EMP0105,approved
EXP00542,PROJ04499,Transport,2025-01-08,234363,EMP0152,approved
EXP00543,PROJ04728,Utilities,2025-01-02,11522,EMP0035,Approved
EXP00544,PROJ04260,Materials,2024-04-17,16581,EMP0027,Approved
EXP00545,PROJ01159,Materials,2025-05-29,80834,EMP0037,approved
EXP00546,PROJ01582,Transport,2025-08-26,234596,EMP0281,Approved
EXP00547,PROJ04948,Materials,2025-11-07,233300,EMP0081,Rejected
EXP00548,PROJ03991,Labor,2025-07-12,187959,EMP0024,Pending
EXP00549,PROJ03863,Marketing,2024-11-27,195221,EMP0033,approved
EXP00550,PROJ04935,Equipment,2025-03-24,80043,EMP0209,approved
EXP00551,PROJ02325,Labor,2025-04-24,232170,EMP0253,Rejected
EXP00552,PROJ03590,Utilities,2024-11-18,101276,EMP0278,Approved
EXP00553,PROJ01599,Equipment,2024-11-10,210695,EMP0174,approved
EXP00554,PROJ01816,Transport,2024-10-15,268727,EMP0192,Approved
EXP00555,PROJ04222,Labor,2025-09-10,135909,EMP0037,Pending
EXP00556,PROJ02956,Materials,2025-05-06,243146,EMP0174,Approved
EXP00557,PROJ00049,Materials,2024-07-03,238313,EMP0170,Pending
EXP00558,PROJ01969,Labor,2024-12-02,62733,EMP0054,Approved
EXP00559,PROJ04426,Materials,2024-12-17,25930,EMP0235,Pending
EXP00560,PROJ03678,Transport,2025-01-26,164303,,Rejected
EXP00561,PROJ02837,Utilities,2024-06-19,183169,EMP0108,Approved
EXP00562,PROJ03805,Labor,2024-12-09,273969,EMP0083,Pending
EXP00563,PROJ02725,Materials,2024-10-27,244253,EMP0213,approved
EXP00564,PROJ04668,Utilities,2024-11-25,242831,EMP0247,Pending
EXP00565,PROJ00008,Utilities,2025-02-21,143977,EMP0152,Pending
EXP00566,PROJ03118,Labor,2024-05-11,212242,EMP0167,Rejected
EXP00567,PROJ04872,Labor,2024-08-23,244324,EMP0127,approved
EXP00568,PROJ00418,Transport,2024-09-14,111217,EMP0042,Approved
EXP00569,PROJ00514,Equipment,2024-09-02,221993,EMP0166,Rejected
EXP00570,PROJ00413,Labor,2024-11-27,270161,EMP0229,Rejected
EXP00571,PROJ00378,Equipment,2025-05-15,15652,EMP0294,Approved
EXP00572,PROJ03825,Transport,2025-03-08,175558,EMP0259,Pending
EXP00573,PROJ04351,Utilities,2025-02-01,18356,EMP0232,Pending
EXP00574,PROJ03994,Labor,2024-09-30,24113,EMP0223,Pending
EXP00575,PROJ03784,Labor,2024-06-22,129375,EMP0031,Pending
EXP00576,PROJ00523,Marketing,2025-01-03,281871,EMP0112,Rejected
EXP00577,PROJ01962,Labor,2025-02-02,23226,EMP0126,Approved
EXP00578,PROJ00906,Marketing,2024-10-25,56585,EMP0145,Pending
EXP00579,PROJ01248,Utilities,2024-12-19,286506,EMP0300,Pending
EXP00580,PROJ00237,Transport,2024-12-10,219051,EMP0077,Pending
EXP00581,PROJ03805,Transport,2025-05-11,199512,EMP0038,Approved
EXP00582,PROJ03177,Marketing,2025-03-04,35827,EMP0192,Pending
EXP00583,PROJ00658,Utilities,2024-12-08,145893,EMP0037,Pending
EXP00584,PROJ02150,Utilities,2024-11-18,115332,EMP0266,Approved
EXP00585,PROJ02466,Materials,2025-12-04,46127,EMP0078,Approved
EXP00586,PROJ02608,Utilities,2025-02-08,192312,EMP0183,Pending
EXP00587,PROJ00658,Marketing,2025-04-06,153933,EMP0043,approved
EXP00588,PROJ01463,Materials,2025-09-12,225008,EMP0058,Pending
EXP00589,PROJ02328,Utilities,2025-02-19,85708,EMP0101,Pending
EXP00590,PROJ03069,Transport,2025-04-16,138917,EMP0249,Rejected
EXP00591,PROJ01510,Labor,2024-12-08,105656,EMP0138,Rejected
EXP00592,PROJ02913,Equipment,2024-12-31,49949,EMP0021,approved
EXP00593,PROJ02061,Transport,2024-05-08,218109,EMP0050,Pending
EXP00594,PROJ00863,Utilities,2025-02-06,256682,EMP0158,Pending
EXP00595,PROJ01144,Materials,2025-01-24,16939,EMP0106,Pending
EXP00596,PROJ02717,Utilities,2025-07-15,192509,EMP0257,Rejected
EXP00597,PROJ04675,Utilities,2025-04-14,137485,EMP0241,Pending
EXP00598,PROJ04408,Materials,2025-01-28,21892,EMP0195,Pending
EXP00599,PROJ04787,Utilities,2024-11-23,86310,EMP0215,Approved
EXP00600,PROJ03520,Marketing,2024-03-26,32556,,Approved
EXP00601,PROJ00443,Marketing,2025-05-16,7426,EMP0097,Rejected
EXP00602,PROJ01723,Labor,2024-09-13,177464,EMP0136,Approved
EXP00603,PROJ01796,Equipment,2025-05-02,76057,EMP0154,Approved
EXP00604,PROJ04002,Equipment,2024-12-22,72457,EMP0066,Pending
EXP00605,PROJ02842,Materials,2024-11-30,241768,EMP0272,Approved
EXP00606,PROJ02879,Equipment,2024-09-02,139190,EMP0078,Rejected
EXP00607,PROJ00318,Transport,2025-01-27,90732,EMP0114,Pending
EXP00608,PROJ01084,Transport,2025-01-20,202259,EMP0056,approved
EXP00609,PROJ03766,Equipment,2025-05-31,233066,EMP0001,Pending
EXP00610,PROJ01213,Materials,2024-10-25,59066,EMP0042,Rejected
EXP00611,PROJ01950,Labor,2024-12-21,147520,EMP0138,approved
EXP00612,PROJ03167,Utilities,2024-09-14,187379,EMP0250,Pending
EXP00613,PROJ03865,Labor,2024-11-06,205189,EMP0116,Approved
EXP00614,PROJ00355,Utilities,2024-03-13,219900,EMP0004,Pending
EXP00615,PROJ01428,Labor,2024-11-24,50002,EMP0134,Pending
EXP00616,PROJ03106,Materials,2025-03-06,173539,EMP0059,approved
EXP00617,PROJ00852,Labor,2024-09-24,117111,EMP0294,Rejected
EXP00618,PROJ01160,Transport,2024-11-26,281332,EMP0141,approved
EXP00619,PROJ02542,Materials,2024-12-21,107460,EMP0177,Pending
EXP00620,PROJ01000,Utilities,2025-01-07,273260,EMP0055,Pending
EXP00621,PROJ03577,Materials,2024-10-17,288686,EMP0196,approved
EXP00622,PROJ04150,Transport,2024-09-05,104730,EMP0024,Approved
EXP00623,PROJ03975,Materials,2025-09-03,95662,EMP0070,approved
EXP00624,PROJ04866,Equipment,2025-07-01,224682,EMP0152,Pending
EXP00625,PROJ00725,Transport,2024-12-16,160490,EMP0180,Approved
EXP00626,PROJ00415,Materials,2024-10-23,178811,EMP0012,approved
EXP00627,PROJ04929,Marketing,2025-05-03,291834,EMP0012,approved
EXP00628,PROJ01161,Utilities,2024-08-04,263118,EMP0244,Approved
EXP00629,PROJ03489,Marketing,2024-11-22,120444,EMP0087,approved
EXP00630,PROJ01678,Marketing,2024-11-27,164809,EMP0144,approved
EXP00631,PROJ03931,Marketing,2025-02-12,90389,EMP0152,Pending
EXP00632,PROJ00267,Labor,2024-12-11,164006,EMP0206,Pending
EXP00633,PROJ02623,Labor,2025-01-31,152481,EMP0050,Approved
EXP00634,PROJ02076,Utilities,2024-11-20,197379,EMP0194,Rejected
EXP00635,PROJ02363,Equipment,2025-03-16,212730,EMP0028,Rejected
EXP00636,PROJ04220,Equipment,2024-08-30,231414,EMP0031,Rejected
EXP00637,PROJ03826,Utilities,2025-09-26,107237,EMP0189,approved
EXP00638,PROJ03470,Marketing,2025-02-17,193026,EMP0232,approved
EXP00639,PROJ01930,Marketing,2025-06-28,228193,EMP0044,approved
EXP00640,PROJ02289,Marketing,2024-12-30,130079,,Pending
EXP00641,PROJ03236,Equipment,2024-07-11,235920,EMP0015,Approved
EXP00642,PROJ02603,Marketing,2024-04-28,114738,EMP0076,approved
EXP00643,PROJ03601,Utilities,2024-08-24,3265,EMP0246,Rejected
EXP00644,PROJ03412,Marketing,2024-08-09,120402,EMP0271,Pending
EXP00645,PROJ04520,Marketing,2024-07-21,11469,EMP0285,Pending
EXP00646,PROJ04625,Labor,2025-04-26,187380,EMP0157,approved
EXP00647,PROJ02833,Utilities,2025-02-04,251663,EMP0181,approved
EXP00648,PROJ02236,Equipment,2024-08-24,249942,EMP0190,Rejected
EXP00649,PROJ01037,Marketing,2024-12-30,172340,EMP0017,Approved
EXP00650,PROJ04777,Transport,2024-10-08,225856,EMP0142,approved
EXP00651,PROJ01685,Labor,2024-05-13,242924,EMP0050,approved
EXP00652,PROJ02219,Equipment,2025-03-11,242645,EMP0157,Approved
EXP00653,PROJ01572,Marketing,2024-09-13,137404,EMP0196,approved
EXP00654,PROJ00156,Labor,2024-11-04,68314,EMP0255,Pending
EXP00655,PROJ03375,Utilities,2025-09-08,20499,EMP0291,Rejected
EXP00656,PROJ00824,Equipment,2024-07-31,148032,EMP0263,Approved
EXP00657,PROJ04483,Equipment,2024-04-18,97123,EMP0029,Approved
EXP00658,PROJ04538,Materials,2024-08-09,180682,EMP0134,approved
EXP00659,PROJ02061,Materials,2024-08-24,59501,EMP0077,Pending
EXP00660,PROJ04554,Equipment,2024-11-01,52403,EMP0120,Approved
EXP00661,PROJ03472,Transport,2024-06-17,205967,EMP0213,Pending
EXP00662,PROJ03632,Labor,2025-01-22,164616,EMP0267,Approved
EXP00663,PROJ00995,Materials,2024-01-17,196773,EMP0298,Rejected
EXP00664,PROJ04879,Marketing,2025-03-01,59845,EMP0008,Pending
EXP00665,PROJ01240,Materials,2024-12-11,91091,EMP0256,Rejected
EXP00666,PROJ02903,Transport,2025-02-04,227466,EMP0017,Pending
EXP00667,PROJ04381,Labor,2025-02-22,1507,EMP0225,Pending
EXP00668,PROJ03917,Labor,2024-08-30,37902,EMP0126,Approved
EXP00669,PROJ01146,Utilities,2024-04-19,217656,EMP0061,Approved
EXP00670,PROJ04004,Transport,2024-12-01,294524,EMP0189,Rejected
EXP00671,PROJ02026,Labor,2024-03-18,18576,EMP0192,Pending
EXP00672,PROJ03602,Transport,2025-05-28,141925,EMP0087,Rejected
EXP00673,PROJ01537,Transport,2024-10-20,3774,EMP0152,Rejected
EXP00674,PROJ04809,Equipment,2024-09-15,214922,EMP0003,approved
EXP00675,PROJ00043,Utilities,2024-06-30,187758,EMP0251,Rejected
EXP00676,PROJ04449,Utilities,2025-02-11,210354,EMP0105,approved
EXP00677,PROJ01465,Labor,2024-09-28,291055,EMP0196,approved
EXP00678,PROJ02001,Equipment,2024-04-08,155245,EMP0167,Approved
EXP00679,PROJ04652,Transport,2024-11-17,288303,EMP0255,Pending
EXP00680,PROJ02230,Labor,2025-03-03,224582,,approved
EXP00681,PROJ04376,Transport,2024-04-08,68791,EMP0239,approved
EXP00682,PROJ02864,Materials,2025-04-18,31151,EMP0205,Approved
EXP00683,PROJ03587,Marketing,2025-01-11,105391,EMP0287,Approved
EXP00684,PROJ03736,Transport,2024-09-07,75970,EMP0082,Approved
EXP00685,PROJ00225,Labor,2024-12-18,21126,EMP0102,Pending
EXP00686,PROJ01342,Marketing,2025-01-02,289909,EMP0163,Approved
EXP00687,PROJ04072,Labor,2025-02-10,99672,EMP0018,Approved
EXP00688,PROJ00917,Transport,2024-07-04,210892,EMP0099,Approved
EXP00689,PROJ02985,Equipment,2024-10-11,70536,EMP0143,approved
EXP00690,PROJ00852,Labor,2025-08-03,108485,EMP0246,Approved
EXP00691,PROJ01706,Equipment,2024-12-07,21032,EMP0149,Rejected
EXP00692,PROJ01883,Utilities,2024-10-20,154588,EMP0107,approved
EXP00693,PROJ03892,Utilities,2024-04-28,35443,EMP0106,Approved
EXP00694,PROJ02967,Labor,2024-07-11,133646,EMP0206,approved
EXP00695,PROJ03562,Labor,2024-09-10,195027,EMP0210,approved
EXP00696,PROJ03165,Marketing,2024-10-28,149151,EMP0041,Pending
EXP00697,PROJ00106,Equipment,2024-05-16,70127,EMP0228,approved
EXP00698,PROJ03446,Utilities,2025-12-08,214164,EMP0129,Pending
EXP00699,PROJ00227,Marketing,2024-11-12,206097,EMP0017,approved
EXP00700,PROJ02168,Equipment,2025-02-23,100332,EMP0280,Pending
EXP00701,PROJ04060,Labor,2025-02-14,168313,EMP0117,Pending
EXP00702,PROJ04492,Transport,2024-10-29,208360,EMP0223,Pending
EXP00703,PROJ00254,Equipment,2024-06-21,280554,EMP0272,Approved
EXP00704,PROJ04342,Labor,2024-12-05,242094,EMP0098,Pending
EXP00705,PROJ03074,Utilities,2024-10-10,214124,EMP0019,approved
EXP00706,PROJ00752,Labor,2024-12-28,252109,EMP0265,approved
EXP00707,PROJ02005,Materials,2025-01-21,253654,EMP0290,Pending
EXP00708,PROJ04455,Marketing,2024-12-29,97685,EMP0112,Rejected
EXP00709,PROJ01930,Marketing,2025-08-04,196482,EMP0006,Approved
EXP00710,PROJ04267,Transport,2024-02-18,92222,EMP0091,Pending
EXP00711,PROJ01459,Transport,2025-04-24,95909,EMP0133,Pending
EXP00712,PROJ01723,Labor,2025-05-31,200158,EMP0027,Rejected
EXP00713,PROJ02577,Equipment,2024-11-23,168444,EMP0225,Approved
EXP00714,PROJ01775,Equipment,2025-08-12,14249,EMP0246,Rejected
EXP00715,PROJ04430,Materials,2024-11-30,17878,EMP0274,Pending
EXP00716,PROJ03094,Equipment,2025-02-28,196580,EMP0189,Rejected
EXP00717,PROJ03290,Transport,2024-12-12,9471,EMP0035,Approved
EXP00718,PROJ03012,Labor,2024-01-20,3799,EMP0003,Approved
EXP00719,PROJ04101,Transport,2024-09-21,277110,EMP0048,Rejected
