order_id,project_id,customer_id,order_date,order_status,payment_status,total_amount
ORD00366,PROJ04371,CUS003150,2025-01-01,Shipped,Pending,302829
ORD00367,PROJ00831,CUS003482,2025-02-06,Delivered,Pending,271127
ORD00368,PROJ02153,CUS000939,2024-10-24,confirmed,Pending,66430
ORD00369,PROJ04676,CUS004636,2024-12-19,Shipped,paid,67504
ORD00370,PROJ03273,CUS002972,2025-02-27,confirmed,Pending,216927
ORD00371,PROJ03463,CUS003094,2025-04-26,confirmed,Paid,363051
ORD00372,PROJ03064,CUS003833,2024-12-15,Delivered,Paid,174754
ORD00373,PROJ00324,CUS003273,2024-11-15,confirmed,paid,348787
ORD00374,PROJ01945,CUS001834,2025-01-04,Confirmed,paid,122617
ORD00375,PROJ03097,CUS000916,2025-07-05,Cancelled,Pending,460985
ORD00376,PROJ04638,CUS004266,2025-03-02,Shipped,Paid,277951
ORD00377,PROJ01946,CUS001337,2025-01-09,Delivered,Partial,424942
ORD00378,PROJ02732,CUS000398,2024-10-05,Confirmed,paid,443928
ORD00379,PROJ01679,CUS001115,2024-06-03,Cancelled,paid,277708
ORD00380,PROJ04493,CUS004657,2024-07-21,confirmed,Pending,318088
ORD00381,PROJ02357,CUS004960,2025-01-24,Shipped,paid,124006
ORD00382,PROJ03710,CUS004947,2024-09-13,Shipped,Partial,494042
ORD00383,PROJ01571,CUS003510,2025-06-29,confirmed,paid,64810
ORD00384,PROJ00323,CUS000602,2025-01-27,Cancelled,paid,410798
ORD00385,PROJ00743,CUS001375,2025-01-31,Cancelled,Pending,143258
ORD00386,PROJ00654,CUS000036,2025-01-02,Confirmed,Paid,380802
ORD00387,PROJ03731,CUS002150,2024-11-01,Cancelled,Pending,393920
ORD00388,PROJ02560,CUS003898,2024-11-22,confirmed,paid,28041
ORD00389,PROJ02118,CUS003351,2024-10-08,Delivered,Paid,225545
ORD00390,PROJ01906,CUS000638,2024-12-21,Delivered,Pending,380044
ORD00391,PROJ04402,CUS002701,2025-02-06,confirmed,Paid,472986
ORD00392,PROJ03768,CUS000508,2024-10-23,Cancelled,Partial,116777
ORD00393,PROJ00229,CUS003463,2024-12-29,Confirmed,Pending,279123
ORD00394,PROJ03017,CUS000090,2025-01-15,Confirmed,paid,399731
ORD00395,PROJ04177,CUS001747,2025-04-30,Cancelled,Partial,370685
ORD00396,PROJ00394,CUS002070,2025-01-07,Cancelled,paid,98462
ORD00397,PROJ02475,CUS001968,2024-11-15,Shipped,Partial,318011
ORD00398,PROJ04490,CUS001420,2024-05-26,Shipped,Pending,357323
ORD00399,PROJ02776,CUS002521,2024-05-28,confirmed,Pending,424336
ORD00400,PROJ02684,CUS004126,2024-10-12,Confirmed,paid,216615
ORD00401,PROJ02640,CUS004488,2025-03-18,Delivered,Partial,285283
ORD00402,PROJ02502,CUS001490,2025-02-19,Delivered,Pending,425289
ORD00403,PROJ01679,CUS003063,2024-09-13,Cancelled,Paid,68774
ORD00404,PROJ00829,CUS004189,2024-06-21,Confirmed,paid,366924
ORD00405,PROJ04804,CUS004477,2024-08-05,confirmed,Pending,60100
ORD00406,PROJ04642,CUS000747,2025-04-07,Confirmed,Partial,13493
ORD00407,PROJ04801,CUS004422,2024-05-10,Confirmed,Pending,386577
ORD00408,PROJ01714,CUS001825,2024-10-18,confirmed,Pending,362182
ORD00409,PROJ00303,CUS004184,2025-03-05,Shipped,Partial,498437
ORD00410,PROJ01921,CUS000573,2025-10-21,Confirmed,Partial,381617
ORD00411,PROJ02798,CUS002118,2025-02-25,confirmed,Pending,485295
ORD00412,PROJ01989,CUS004093,2024-06-19,Confirmed,paid,331449
ORD00413,PROJ00573,CUS004791,2025-06-17,Delivered,Pending,46350
ORD00414,PROJ02533,CUS002693,2024-12-19,Shipped,Partial,23200
ORD00415,PROJ01692,CUS003734,2024-10-26,Cancelled,Paid,96584
ORD00416,PROJ03767,CUS004538,2025-01-23,Delivered,Paid,248736
ORD00417,PROJ04618,CUS000299,2024-02-14,Confirmed,paid,119911
ORD00418,PROJ04619,CUS000903,2025-05-21,Shipped,Pending,294083
ORD00419,PROJ02003,CUS003341,2025-08-10,Shipped,paid,221727
ORD00420,PROJ03627,CUS000312,2025-07-07,Confirmed,paid,7781
ORD00421,PROJ02715,CUS000953,2025-06-01,Confirmed,paid,177273
ORD00422,PROJ01933,CUS000027,2025-01-18,Shipped,paid,352847
ORD00423,PROJ01594,CUS002779,2025-09-17,confirmed,paid,498166
ORD00424,PROJ00542,CUS003646,2024-05-24,Delivered,paid,497184
ORD00425,PROJ02825,CUS000396,2025-01-01,Confirmed,Paid,40177
ORD00426,PROJ03945,CUS003835,2024-06-21,Shipped,Partial,276392
ORD00427,PROJ00726,CUS002513,2024-09-13,Shipped,Paid,371795
ORD00428,PROJ02030,CUS003643,2024-10-27,Delivered,Pending,19573
ORD00429,PROJ01481,CUS001997,2024-12-09,Shipped,Paid,57210
ORD00430,PROJ03249,CUS004592,2025-01-02,Shipped,Partial,319183
ORD00431,PROJ03887,CUS001271,2024-12-12,confirmed,Paid,299316
ORD00432,PROJ04760,CUS000815,2025-03-30,Delivered,Partial,341033
ORD00433,PROJ00680,CUS002081,2024-06-27,Shipped,Paid,45965
ORD00434,PROJ03653,CUS004332,2025-01-12,Delivered,Pending,66793
ORD00435,PROJ04118,CUS004466,2025-05-17,Cancelled,Paid,445096
ORD00436,PROJ00718,CUS003372,2024-08-16,Cancelled,Pending,87092
ORD00437,PROJ02319,CUS003573,2024-11-18,Delivered,Pending,495121
ORD00438,PROJ00127,CUS004906,2025-01-03,confirmed,Pending,104973
ORD00439,PROJ03755,CUS001016,2025-01-05,Confirmed,paid,160972
ORD00440,PROJ02117,CUS003612,2025-07-08,Shipped,Paid,434303
ORD00441,PROJ04057,CUS002633,2024-12-14,Delivered,paid,102351
ORD00442,PROJ02455,CUS004519,2024-11-14,Cancelled,Paid,69269
ORD00443,PROJ00271,CUS001548,2024-02-19,Cancelled,Pending,167421
ORD00444,PROJ01564,CUS002340,2024-07-28,confirmed,Pending,96248
ORD00445,PROJ01765,CUS003087,2024-10-05,Cancelled,Partial,152898
ORD00446,PROJ02040,CUS004599,2024-03-27,Shipped,Pending,495362
ORD00447,PROJ02260,CUS000080,2024-11-16,Shipped,paid,376661
ORD00448,PROJ03181,CUS003269,2024-07-04,confirmed,Partial,361923
ORD00449,PROJ02134,CUS003487,2024-12-05,Confirmed,Pending,84699
ORD00450,PROJ00523,CUS003490,2024-07-08,confirmed,paid,179672
ORD00451,PROJ03293,CUS002750,2024-09-24,Cancelled,Pending,23685
ORD00452,PROJ00338,CUS000583,2024-07-04,confirmed,paid,429862
ORD00453,PROJ02948,CUS000587,2025-05-29,Delivered,Partial,486940
ORD00454,PROJ03718,CUS001982,2025-04-29,Confirmed,Pending,241715
ORD00455,PROJ01849,CUS000682,2024-11-21,Shipped,paid,154776
ORD00456,PROJ03567,CUS003509,2025-06-22,Cancelled,paid,7990
ORD00457,PROJ03099,CUS003015,2025-07-22,Cancelled,Partial,312996
ORD00458,PROJ03383,CUS002910,2025-06-28,confirmed,Pending,96452
ORD00459,PROJ04304,CUS001500,2025-11-21,Cancelled,Pending,187353
ORD00460,PROJ00496,CUS001808,2025-03-20,confirmed,Paid,448176
ORD00461,PROJ04366,CUS001194,2024-03-04,confirmed,Partial,43404
ORD00462,PROJ04871,CUS000178,2025-03-03,Shipped,paid,79469
ORD00463,PROJ03921,CUS003652,2024-05-22,Confirmed,paid,409744
ORD00464,PROJ01502,CUS002881,2025-08-13,Shipped,Paid,236024
ORD00465,PROJ01886,CUS000645,2025-01-26,confirmed,Pending,254592
ORD00466,PROJ03874,CUS002979,2024-05-12,Cancelled,Pending,461126
ORD00467,PROJ02581,CUS004854,2024-12-21,Cancelled,Paid,435151
ORD00468,PROJ01384,CUS003140,2025-03-10,Shipped,paid,39704
ORD00469,PROJ04869,CUS000859,2024-02-18,confirmed,Pending,243955
ORD00470,PROJ00220,CUS001029,2025-06-11,Cancelled,Partial,391060
ORD00471,PROJ03459,CUS001569,2024-07-05,Confirmed,paid,264438
ORD00472,PROJ02791,CUS004951,2025-02-21,Delivered,Partial,233665
ORD00473,PROJ00094,CUS002814,2024-11-22,Confirmed,paid,372544
ORD00474,PROJ02191,CUS003156,2024-08-12,Shipped,Partial,34924
ORD00475,PROJ00921,CUS000546,2024-12-24,Cancelled,Partial,398970
ORD00476,PROJ03455,CUS004695,2024-08-04,confirmed,Partial,317904
ORD00477,PROJ00270,CUS004958,2024-08-08,Delivered,Pending,177180
ORD00478,PROJ03748,CUS003470,2024-11-18,Shipped,Pending,170324
ORD00479,PROJ02455,CUS004220,2024-04-27,confirmed,paid,401406
ORD00480,PROJ02667,CUS000135,2024-10-10,confirmed,paid,327290
ORD00481,PROJ04541,CUS000432,2024-07-02,Delivered,Partial,338177
ORD00482,PROJ03035,CUS002215,2024-08-17,confirmed,Pending,173342
ORD00483,PROJ00888,CUS001581,2024-08-07,Confirmed,Partial,75293
ORD00484,PROJ00481,CUS001326,2025-06-12,Shipped,Pending,230435
ORD00485,PROJ03357,CUS004700,2024-10-10,Confirmed,paid,392236
ORD00486,PROJ01738,CUS004909,2024-12-09,Delivered,Pending,470993
ORD00487,PROJ04994,CUS002083,2025-01-05,Cancelled,paid,80097
ORD00488,PROJ03302,CUS003223,2024-11-07,Shipped,Pending,155887
ORD00489,PROJ04588,CUS003705,2024-09-29,Confirmed,paid,81414
ORD00490,PROJ03583,CUS003848,2024-05-24,Confirmed,Paid,169523
ORD00491,PROJ01913,CUS001770,2025-05-21,Shipped,Pending,320393
ORD00492,PROJ00955,CUS001537,2024-11-27,Shipped,Pending,351149
ORD00493,PROJ00275,CUS004838,2025-05-15,Cancelled,Partial,238714
ORD00494,PROJ02176,CUS002721,2024-12-10,Delivered,Partial,156968
ORD00495,PROJ00938,CUS001516,2024-06-03,Shipped,Paid,434268
ORD00496,PROJ04500,CUS004318,2024-07-20,Delivered,paid,454484
ORD00497,PROJ02159,CUS002087,2024-08-05,Confirmed,Paid,51361
ORD00498,PROJ04530,CUS002764,2025-03-10,confirmed,paid,103948
ORD00499,PROJ02670,CUS001428,2025-03-05,Confirmed,paid,283877
ORD00500,PROJ04994,CUS002456,2025-04-05,Cancelled,paid,251127
ORD00501,PROJ03015,CUS002029,2025-06-30,confirmed,Paid,299696
ORD00502,PROJ01009,CUS004813,2024-10-05,Cancelled,Pending,182115
ORD00503,PROJ04024,CUS001092,2024-09-24,confirmed,Pending,285014
ORD00504,PROJ03694,CUS002568,2024-12-02,Shipped,Paid,164446
ORD00505,PROJ01666,CUS001984,2024-05-31,Cancelled,Partial,110504
ORD00506,PROJ04716,CUS002275,2025-01-28,Delivered,paid,201018
ORD00507,PROJ01896,CUS002050,2025-01-10,Delivered,Paid,10760
ORD00508,PROJ00396,CUS003015,2025-07-22,Delivered,Pending,54740
ORD00509,PROJ03145,CUS002644,2025-03-06,Confirmed,Paid,139075
ORD00510,PROJ01640,CUS001195,2025-05-16,Shipped,Pending,155989
ORD00511,PROJ02552,CUS003732,2024-11-03,Cancelled,paid,106041
ORD00512,PROJ03048,CUS004797,2024-04-17,Delivered,Partial,334902
ORD00513,PROJ01794,CUS004613,2025-09-28,confirmed,paid,36073
ORD00514,PROJ03759,CUS000064,2024-05-18,Delivered,Partial,460672
ORD00515,PROJ01009,CUS002220,2024-07-17,Shipped,Paid,65512
ORD00516,PROJ04579,CUS003523,2025-03-29,Delivered,Paid,55903
ORD00517,PROJ03648,CUS001097,2024-11-12,Confirmed,Paid,90644
ORD00518,PROJ03488,CUS001969,2024-10-26,Cancelled,Pending,227393
ORD00519,PROJ00135,CUS002161,2025-08-01,confirmed,Paid,26057
ORD00520,PROJ04930,CUS000899,2024-07-02,Confirmed,Paid,267293
ORD00521,PROJ03145,CUS001023,2024-11-12,confirmed,Partial,126568
ORD00522,PROJ02532,CUS004422,2024-12-12,Cancelled,paid,231351
ORD00523,PROJ03216,CUS001905,2025-05-29,confirmed,paid,95327
ORD00524,PROJ02057,CUS000562,2024-08-30,Delivered,Pending,481756
ORD00525,PROJ00562,CUS002604,2024-11-06,Confirmed,paid,99076
ORD00526,PROJ03722,CUS004484,2024-10-10,Cancelled,paid,137706
ORD00527,PROJ01806,CUS002766,2024-09-11,Delivered,Partial,250293
ORD00528,PROJ01457,CUS001659,2024-12-21,Delivered,Paid,361538
ORD00529,PROJ00144,CUS004523,2024-07-24,Confirmed,paid,498129
ORD00530,PROJ04562,CUS002808,2024-12-29,Delivered,Paid,148046
ORD00531,PROJ03490,CUS004156,2025-06-01,Confirmed,Paid,410827
ORD00532,PROJ02320,CUS001499,2025-07-31,Cancelled,paid,237489
ORD00533,PROJ03345,CUS001843,2025-02-13,Cancelled,Paid,82890
ORD00534,PROJ02091,CUS004181,2024-12-10,confirmed,paid,312481
ORD00535,PROJ02134,CUS003200,2025-03-13,Confirmed,Paid,21796
ORD00536,PROJ03910,CUS004648,2025-04-12,Shipped,Partial,197868
ORD00537,PROJ00230,CUS003007,2024-07-28,Shipped,Partial,39512
ORD00538,PROJ00063,CUS003003,2024-11-26,Confirmed,Paid,81594
ORD00539,PROJ00893,CUS002818,2025-03-10,Delivered,Pending,195588
ORD00540,PROJ02553,CUS002953,2025-01-16,Shipped,paid,283239
ORD00541,PROJ01309,CUS001494,2024-09-23,confirmed,Pending,162445
ORD00542,PROJ03990,CUS000860,2024-12-24,Shipped,Pending,99447
ORD00543,PROJ03925,CUS004423,2025-12-13,Delivered,Pending,324735
ORD00544,PROJ02922,CUS001281,2025-04-23,Cancelled,paid,67441
ORD00545,PROJ01740,CUS004595,2024-12-21,Shipped,Pending,204100
ORD00546,PROJ01170,CUS000744,2024-01-16,Shipped,Paid,117624
ORD00547,PROJ03821,CUS002018,2024-10-24,confirmed,Paid,458803
ORD00548,PROJ03063,CUS001138,2024-07-12,Confirmed,Pending,469882
ORD00549,PROJ01258,CUS004751,2024-12-21,Confirmed,Partial,357226
ORD00550,PROJ00719,CUS003375,2024-10-25,Delivered,Paid,274312
ORD00551,PROJ00989,CUS001493,2024-10-22,Delivered,paid,24615
ORD00552,PROJ02586,CUS002115,2025-05-18,confirmed,Partial,71801
ORD00553,PROJ02493,CUS003172,2025-03-25,Confirmed,Paid,194065
ORD00554,PROJ04605,CUS000243,2024-10-22,Confirmed,Paid,361470
ORD00555,PROJ04418,CUS004244,2025-02-20,Confirmed,paid,98457
ORD00556,PROJ03679,CUS001103,2025-01-13,Confirmed,Paid,69170
ORD00557,PROJ02701,CUS003736,2025-07-31,Confirmed,Partial,197395
ORD00558,PROJ00461,CUS002996,2025-02-16,Cancelled,Paid,484076
ORD00559,PROJ03067,CUS003958,2025-04-12,Cancelled,Pending,351655
ORD00560,PROJ04754,CUS004736,2024-12-16,Shipped,Paid,35809
ORD00561,PROJ04875,CUS001975,2025-01-29,Cancelled,Partial,89111
ORD00562,PROJ00934,CUS003992,2024-07-24,Delivered,paid,381720
ORD00563,PROJ03022,CUS004889,2025-04-27,Confirmed,paid,445583
ORD00564,PROJ02807,CUS001730,2024-09-23,confirmed,Partial,183450
ORD00565,PROJ02991,CUS001419,2025-01-15,Shipped,Partial,443606
ORD00566,PROJ03494,CUS000054,2025-04-06,Confirmed,Pending,271743
ORD00567,PROJ02913,CUS001852,2025-11-15,confirmed,paid,358605
ORD00568,PROJ02628,CUS003135,2024-11-02,Cancelled,Partial,399492
ORD00569,PROJ02858,CUS003835,2024-11-23,Shipped,Paid,430438
ORD00570,PROJ04365,CUS002005,2024-10-24,Shipped,Partial,460904
ORD00571,PROJ03692,CUS000348,2024-11-07,Confirmed,paid,228421
ORD00572,PROJ02243,CUS002732,2025-02-18,Cancelled,Paid,393348
ORD00573,PROJ03067,CUS002112,2025-03-26,Delivered,Paid,210938
ORD00574,PROJ03627,CUS001278,2024-05-06,confirmed,Paid,419174
ORD00575,PROJ02124,CUS001626,2024-12-19,Confirmed,Paid,412075
ORD00576,PROJ00370,CUS000342,2025-04-11,Shipped,Paid,296097
ORD00577,PROJ00207,CUS004120,2024-10-28,Confirmed,Paid,170783
ORD00578,PROJ02304,CUS003396,2024-04-19,confirmed,paid,203283
ORD00579,PROJ04998,CUS001736,2025-08-17,Shipped,Paid,204760
ORD00580,PROJ02047,CUS003702,2025-03-25,Shipped,Paid,184059
ORD00581,PROJ00534,CUS003719,2025-04-27,Cancelled,Pending,282968
ORD00582,PROJ03396,CUS000448,2024-12-22,Cancelled,Partial,414819
ORD00583,PROJ03189,CUS003081,2025-03-02,Delivered,paid,445017
ORD00584,PROJ04220,CUS002502,2024-09-15,Cancelled,paid,395291
ORD00585,PROJ02586,CUS001415,2025-09-03,Confirmed,Paid,355165
ORD00586,PROJ02361,CUS000506,2024-06-30,Cancelled,Paid,8310
ORD00587,PROJ01050,CUS000568,2024-09-25,Cancelled,Pending,203336
ORD00588,PROJ04990,CUS000623,2024-08-01,Confirmed,Pending,245214
ORD00589,PROJ04444,CUS002127,2024-08-01,Shipped,paid,497917
ORD00590,PROJ02768,CUS002600,2025-01-11,Cancelled,Partial,78649
ORD00591,PROJ00578,CUS002217,2024-09-08,Cancelled,Partial,77895
ORD00592,PROJ01552,CUS001881,2024-08-13,Cancelled,Partial,129817
ORD00593,PROJ00396,CUS004605,2024-12-19,Cancelled,paid,87536
ORD00594,PROJ01982,CUS001067,2024-09-25,Delivered,paid,58118
ORD00595,PROJ02288,CUS002734,2025-01-03,Delivered,Pending,373144
ORD00596,PROJ01302,CUS002336,2025-04-06,Confirmed,Pending,174300
ORD00597,PROJ02746,CUS004510,2024-10-13,Cancelled,Partial,319315
ORD00598,PROJ02178,CUS003182,2024-08-04,confirmed,Partial,229330
ORD00599,PROJ02911,CUS004264,2025-01-25,Delivered,Pending,407226
ORD00600,PROJ02859,CUS002241,2025-01-11,Shipped,Pending,327224
ORD00601,PROJ01410,CUS001727,2025-02-07,Confirmed,Pending,91580
ORD00602,PROJ01208,CUS002007,2024-12-31,Shipped,Paid,447331
ORD00603,PROJ04950,CUS000790,2024-02-04,Shipped,Pending,361496
ORD00604,PROJ04941,CUS004253,2025-11-27,Cancelled,paid,65709
ORD00605,PROJ01102,CUS002119,2024-11-06,confirmed,Partial,49407
ORD00606,PROJ03048,CUS002904,2024-05-12,Shipped,Paid,404025
ORD00607,PROJ03858,CUS000010,2024-11-14,confirmed,paid,129891
ORD00608,PROJ04367,CUS001092,2024-11-12,Shipped,Partial,431131
ORD00609,PROJ02715,CUS000223,2025-05-27,Cancelled,paid,392103
ORD00610,PROJ01979,CUS000900,2024-04-25,Delivered,Pending,436828
ORD00611,PROJ02039,CUS000709,2025-06-11,confirmed,Paid,465549
ORD00612,PROJ03590,CUS001660,2025-03-10,Confirmed,Paid,29220
ORD00613,PROJ04763,CUS001756,2024-09-28,Delivered,Pending,469368
ORD00614,PROJ01739,CUS003885,2025-07-18,Shipped,paid,321691
ORD00615,PROJ04701,CUS003885,2025-07-16,Shipped,Pending,248915
ORD00616,PROJ03410,CUS003422,2024-03-18,Shipped,Partial,219018
ORD00617,PROJ00670,CUS001318,2025-03-17,Delivered,Partial,136504
ORD00618,PROJ00815,CUS004748,2024-10-29,Delivered,Partial,365458
ORD00619,PROJ04043,CUS000170,2025-07-27,confirmed,paid,389148
ORD00620,PROJ04336,CUS004280,2025-10-19,Shipped,Partial,283474
ORD00621,PROJ01920,CUS002598,2025-07-02,Confirmed,Paid,310989
ORD00622,PROJ03408,CUS002685,2025-03-27,Confirmed,Partial,275765
ORD00623,PROJ02572,CUS003815,2024-11-15,Shipped,paid,78911
ORD00624,PROJ04323,CUS004216,2025-08-12,confirmed,paid,372984
ORD00625,PROJ03689,CUS004178,2025-10-20,confirmed,Partial,336084
ORD00626,PROJ02853,CUS001172,2024-08-09,Shipped,Partial,13024
ORD00627,PROJ04868,CUS000973,2025-03-15,Shipped,paid,75559
ORD00628,PROJ04491,CUS004923,2025-03-05,Delivered,Pending,33361
ORD00629,PROJ04191,CUS004789,2024-09-07,confirmed,Partial,60256
ORD00630,PROJ00552,CUS003022,2024-12-09,Shipped,Pending,235178
ORD00631,PROJ00847,CUS001241,2025-01-19,Confirmed,Partial,127807
ORD00632,PROJ04716,CUS004665,2024-12-29,Delivered,paid,349485
ORD00633,PROJ03872,CUS004717,2025-03-28,Confirmed,paid,130054
ORD00634,PROJ04735,CUS004111,2025-02-18,confirmed,paid,14889
ORD00635,PROJ03847,CUS003845,2024-09-29,Cancelled,Paid,289813
ORD00636,PROJ03792,CUS002124,2025-08-25,Cancelled,Paid,482976
ORD00637,PROJ02452,CUS001232,2025-02-07,Shipped,Pending,246627
ORD00638,PROJ01078,CUS001678,2025-04-12,Delivered,Partial,211462
ORD00639,PROJ00898,CUS002968,2025-10-31,Shipped,Paid,282339
ORD00640,PROJ00978,CUS001072,2024-10-31,Delivered,Partial,314845
ORD00641,PROJ04649,CUS000054,2024-09-01,Delivered,Partial,40051
ORD00642,PROJ01278,CUS002993,2024-05-15,confirmed,Paid,488607
ORD00643,PROJ01534,CUS001868,2025-06-14,Cancelled,paid,84812
ORD00644,PROJ03942,CUS004526,2024-07-19,confirmed,Paid,313188
ORD00645,PROJ00134,CUS001887,2024-06-02,Cancelled,Pending,217210
ORD00646,PROJ03072,CUS002494,2025-02-07,Cancelled,Pending,156535
ORD00647,PROJ03714,CUS003403,2024-06-23,Shipped,Pending,50858
ORD00648,PROJ01109,CUS000217,2024-11-06,Cancelled,paid,143341
ORD00649,PROJ04460,CUS001448,2025-01-17,Delivered,Pending,327620
ORD00650,PROJ02745,CUS000793,2025-03-09,Delivered,Pending,60977
ORD00651,PROJ03711,CUS002105,2024-12-07,Confirmed,Partial,311837
ORD00652,PROJ00742,CUS002807,2024-05-18,Delivered,Partial,226312
ORD00653,PROJ03688,CUS001642,2025-06-13,Shipped,paid,308923
ORD00654,PROJ02264,CUS003826,2024-12-12,Cancelled,paid,417087
ORD00655,PROJ03243,CUS002608,2024-03-19,Confirmed,paid,497626
ORD00656,PROJ02636,CUS001781,2025-07-26,Confirmed,Pending,456282
ORD00657,PROJ02866,CUS003389,2024-12-22,Cancelled,paid,176426
ORD00658,PROJ00968,CUS004677,2024-05-19,Delivered,paid,16712
ORD00659,PROJ02946,CUS000369,2024-07-18,confirmed,Partial,290749
ORD00660,PROJ02181,CUS004088,2024-05-30,Delivered,Partial,152720
ORD00661,PROJ02679,CUS001254,2024-12-08,Shipped,Paid,194030
ORD00662,PROJ02137,CUS004065,2024-12-20,Cancelled,Paid,188910
ORD00663,PROJ03025,CUS001180,2024-12-09,Cancelled,Paid,85736
ORD00664,PROJ03188,CUS002295,2025-09-23,Confirmed,paid,167603
ORD00665,PROJ02970,CUS002395,2025-02-28,Shipped,Paid,379459
ORD00666,PROJ00269,CUS001404,2025-10-05,confirmed,Partial,22613
ORD00667,PROJ00461,CUS002826,2025-04-08,Cancelled,paid,106506
ORD00668,PROJ04891,CUS000178,2024-11-10,Cancelled,Paid,119457
ORD00669,PROJ01393,CUS000163,2025-02-19,Cancelled,Pending,173137
ORD00670,PROJ01933,CUS001605,2025-09-12,confirmed,Pending,64890
ORD00671,PROJ03486,CUS001335,2025-01-16,Shipped,Pending,481714
ORD00672,PROJ00347,CUS002383,2025-03-21,Confirmed,Paid,54367
ORD00673,PROJ01744,CUS000991,2024-03-23,Shipped,Paid,240623
ORD00674,PROJ00231,CUS003184,2024-11-11,Cancelled,Partial,384481
ORD00675,PROJ04319,CUS001248,2025-02-03,confirmed,Pending,346854
ORD00676,PROJ02356,CUS004615,2024-08-10,Shipped,Paid,189525
ORD00677,PROJ04251,CUS000918,2024-11-07,Delivered,Paid,446702
ORD00678,PROJ02216,CUS002081,2024-12-17,confirmed,Pending,19657
ORD00679,PROJ00498,CUS002004,2024-10-16,confirmed,paid,391366
ORD00680,PROJ03432,CUS002279,2025-04-26,confirmed,Pending,302910
ORD00681,PROJ02052,CUS001311,2024-10-03,confirmed,Pending,393848
ORD00682,PROJ00072,CUS001089,2025-01-30,Cancelled,Pending,274563
ORD00683,PROJ02872,CUS000756,2024-12-09,Delivered,Partial,59001
ORD00684,PROJ04044,CUS001013,2025-01-07,Shipped,Partial,48534
ORD00685,PROJ03128,CUS004362,2025-05-30,Shipped,Paid,20612
ORD00686,PROJ00653,CUS003586,2025-03-03,Cancelled,Paid,73989
ORD00687,PROJ03809,CUS004387,2025-05-04,Delivered,Partial,112483
ORD00688,PROJ04818,CUS000294,2024-11-18,Cancelled,Pending,322754
ORD00689,PROJ00796,CUS002147,2024-03-19,Delivered,Pending,397888
ORD00690,PROJ01493,CUS002715,2024-10-19,Cancelled,paid,398573
ORD00691,PROJ00721,CUS002287,2024-05-25,Delivered,Paid,428671
ORD00692,PROJ02342,CUS002766,2025-08-22,Confirmed,paid,494755
ORD00693,PROJ01622,CUS004163,2024-07-26,Delivered,paid,199371
ORD00694,PROJ04899,CUS000936,2025-05-16,Confirmed,Partial,440394
ORD00695,PROJ03933,CUS002739,2025-02-06,confirmed,Pending,351787
ORD00696,PROJ03997,CUS002830,2025-02-16,confirmed,Partial,310079
ORD00697,PROJ02900,CUS003895,2025-03-12,confirmed,paid,146851
ORD00698,PROJ01353,CUS002245,2024-10-21,Shipped,Paid,284749
ORD00699,PROJ03875,CUS000709,2025-03-06,Cancelled,Pending,244811
ORD00700,PROJ04712,CUS002000,2024-10-11,Cancelled,Partial,403318
ORD00701,PROJ03640,CUS004467,2024-10-28,Delivered,Pending,251739
ORD00702,PROJ03128,CUS001219,2025-08-25,Confirmed,paid,251919
ORD00703,PROJ00180,CUS000355,2024-10-25,Cancelled,Pending,90427
ORD00704,PROJ04122,CUS004068,2024-05-13,Cancelled,Paid,447305
ORD00705,PROJ03541,CUS003974,2024-09-23,confirmed,Paid,87479
ORD00706,PROJ04237,CUS002094,2024-11-15,Cancelled,Pending,178993
ORD00707,PROJ02748,CUS000455,2024-08-12,Cancelled,paid,179053
ORD00708,PROJ02474,CUS002024,2025-04-02,Delivered,paid,74914
ORD00709,PROJ04743,CUS003657,2024-11-27,Delivered,Paid,198157
ORD00710,PROJ01643,CUS003312,2024-11-03,confirmed,Paid,346900
ORD00711,PROJ02028,CUS004001,2025-03-05,Confirmed,Paid,218576
ORD00712,PROJ03889,CUS002907,2025-01-18,Shipped,Partial,119838
ORD00713,PROJ03803,CUS002000,2024-12-30,Shipped,Paid,232516
ORD00714,PROJ01984,CUS003120,2025-01-15,Shipped,Paid,57576
ORD00715,PROJ02504,CUS003259,2025-06-05,Shipped,Pending,160296
