payment_id,order_id,payment_date,payment_method,amount_paid,payment_status
PAY00444,ORD01648,12-06-2025,UPI,395624,paid
PAY00445,ORD02540,24-09-2025,UPI,227854,Partial
PAY00446,ORD00308,26-05-2025,Bank Transfer,130916,Pending
PAY00447,ORD04119,16-02-2025,Debit Card,418237,paid
PAY00448,ORD07461,23-12-2025,Credit Card,136584,paid
PAY00449,ORD02435,01-08-2025,Credit Card,11654,Partial
PAY00450,ORD06727,08-04-2025,Credit Card,148874,Pending
PAY00451,ORD08406,10-01-2025,Bank Transfer,218338,Pending
PAY00452,ORD04342,18-11-2025,UPI,333715,Pending
PAY00453,ORD05888,25-01-2025,Debit Card,332221,paid
PAY00454,ORD09162,22-03-2025,Cash,226816,Paid
PAY00455,ORD09379,11-09-2025,Cash,164793,Paid
PAY00456,ORD08930,06-05-2025,Cash,161233,Paid
PAY00457,ORD07491,01-03-2025,Bank Transfer,430517,Partial
PAY00458,ORD03550,20-01-2025,Credit Card,231777,Partial
PAY00459,ORD09280,21-12-2025,Debit Card,411399,paid
PAY00460,ORD05062,07-12-2025,Cash,79018,Partial
PAY00461,ORD01896,08-04-2025,Credit Card,280215,Partial
PAY00462,ORD03526,24-09-2025,Bank Transfer,168562,Partial
PAY00463,ORD03783,22-05-2025,Cash,492976,Pending
PAY00464,ORD05745,25-09-2025,Cash,277077,Pending
PAY00465,ORD07837,18-02-2025,UPI,114996,Pending
PAY00466,ORD02789,27-11-2025,UPI,89684,paid
PAY00467,ORD08904,20-03-2025,Debit Card,87499,Pending
PAY00468,ORD03731,28-08-2025,Debit Card,108689,Paid
PAY00469,ORD00588,27-06-2025,Bank Transfer,102780,Pending
PAY00470,ORD09376,14-03-2025,UPI,479195,Pending
PAY00471,ORD06878,27-01-2025,Debit Card,44161,Partial
PAY00472,ORD09456,20-01-2025,Cash,253326,Paid
PAY00473,ORD09854,07-05-2025,Credit Card,494852,Pending
PAY00474,ORD04107,12-07-2025,Cash,52794,Partial
PAY00475,ORD05775,03-01-2025,UPI,209742,paid
PAY00476,ORD05602,23-02-2025,Cash,376395,paid
PAY00477,ORD03562,10-03-2025,Bank Transfer,444431,Pending
PAY00478,ORD02881,26-01-2025,Debit Card,400403,Partial
PAY00479,ORD09432,19-06-2025,Credit Card,499251,Partial
PAY00480,ORD03635,02-10-2025,Debit Card,344914,Pending
PAY00481,ORD00283,17-03-2025,Debit Card,127093,Paid
PAY00482,ORD02276,12-02-2025,Debit Card,187234,Partial
PAY00483,ORD08425,22-03-2025,Debit Card,48595,paid
PAY00484,ORD07173,17-02-2025,Cash,33590,Paid
PAY00485,ORD02619,07-01-2025,Cash,212171,paid
PAY00486,ORD03778,14-10-2025,Debit Card,342465,Paid
PAY00487,ORD06394,27-03-2025,Cash,459148,paid
PAY00488,ORD09549,12-06-2025,Credit Card,341177,Paid
PAY00489,ORD01273,04-01-2025,UPI,249468,Paid
PAY00490,ORD09532,15-12-2025,UPI,223519,Paid
PAY00491,ORD09403,20-08-2025,Credit Card,289182,paid
PAY00492,ORD09697,17-06-2025,Credit Card,429014,Paid
PAY00493,ORD03555,22-04-2025,Debit Card,20700,Paid
PAY00494,ORD04833,05-07-2025,UPI,62305,paid
PAY00495,ORD09758,15-03-2025,UPI,235248,Pending
PAY00496,ORD01226,20-11-2025,Cash,394172,Pending
PAY00497,ORD00795,13-05-2025,UPI,224768,Pending
PAY00498,ORD00371,01-05-2025,Bank Transfer,76881,paid
PAY00499,ORD05748,27-01-2025,UPI,49230,Partial
PAY00500,ORD09891,14-08-2025,Cash,326210,Paid
PAY00501,ORD09813,07-05-2025,Cash,317852,paid
PAY00502,ORD04823,10-10-2025,Credit Card,365479,Paid
PAY00503,ORD06311,03-02-2025,Debit Card,171639,Paid
PAY00504,ORD06601,12-02-2025,Cash,470216,Paid
PAY00505,ORD04517,06-02-2025,UPI,45578,Paid
PAY00506,ORD07886,12-02-2025,Credit Card,329721,Partial
PAY00507,ORD06168,14-12-2025,UPI,125337,Partial
PAY00508,ORD09766,19-05-2025,Credit Card,339436,Pending
PAY00509,ORD05907,09-09-2025,UPI,161166,Paid
PAY00510,ORD02147,28-11-2025,Credit Card,16878,Paid
PAY00511,ORD03230,27-05-2025,Debit Card,443292,Paid
PAY00512,ORD09835,23-01-2025,Cash,36764,Partial
PAY00513,ORD09782,15-07-2025,Credit Card,195298,Partial
PAY00514,ORD03149,23-02-2025,Cash,76756,Paid
PAY00515,ORD06261,28-08-2025,Bank Transfer,465853,paid
PAY00516,ORD07078,11-11-2025,Bank Transfer,136904,Pending
PAY00517,ORD09749,26-12-2025,UPI,256718,Pending
PAY00518,ORD05967,14-11-2025,UPI,204584,paid
PAY00519,ORD00527,03-10-2025,Cash,77631,Partial
PAY00520,ORD01075,07-06-2025,Cash,62055,Pending
PAY00521,ORD01270,16-02-2025,Bank Transfer,75714,Pending
PAY00522,ORD03870,26-03-2025,Credit Card,238968,Pending
PAY00523,ORD08264,19-12-2025,Bank Transfer,290962,Paid
PAY00524,ORD01581,15-10-2025,UPI,442424,Paid
PAY00525,ORD03973,11-12-2025,Debit Card,92157,paid
PAY00526,ORD03454,24-05-2025,Credit Card,261344,Pending
PAY00527,ORD01639,12-10-2025,Cash,194288,Partial
PAY00528,ORD09533,16-06-2025,Bank Transfer,80006,paid
PAY00529,ORD01115,12-11-2025,Credit Card,405530,Pending
PAY00530,ORD07364,21-02-2025,Cash,289936,Partial
PAY00531,ORD05691,24-06-2025,UPI,176186,Paid
PAY00532,ORD00248,05-10-2025,Bank Transfer,355691,Paid
PAY00533,ORD08212,07-05-2025,UPI,107105,Partial
PAY00534,ORD09716,18-12-2025,Bank Transfer,269036,paid
PAY00535,ORD01434,26-11-2025,Debit Card,496627,Pending
PAY00536,ORD01082,25-11-2025,Bank Transfer,445523,paid
PAY00537,ORD06218,06-11-2025,Credit Card,104109,Partial
PAY00538,ORD06495,24-02-2025,Bank Transfer,339366,Pending
PAY00539,ORD07465,27-07-2025,Bank Transfer,82193,Partial
PAY00540,ORD00375,19-06-2025,Debit Card,241207,Partial
PAY00541,ORD09907,03-07-2025,Cash,430154,Partial
PAY00542,ORD00070,17-11-2025,Credit Card,493201,Partial
PAY00543,ORD00561,08-10-2025,Bank Transfer,445524,Paid
PAY00544,ORD05678,16-07-2025,Bank Transfer,91260,Pending
PAY00545,ORD03289,20-06-2025,Credit Card,271460,paid
PAY00546,ORD08741,24-08-2025,Credit Card,14616,Pending
PAY00547,ORD07796,25-06-2025,Credit Card,405256,paid
PAY00548,ORD08710,08-08-2025,Debit Card,385348,Paid
PAY00549,ORD05969,22-12-2025,UPI,295011,paid
PAY00550,ORD04961,24-12-2025,Credit Card,233611,Paid
PAY00551,ORD02334,19-12-2025,Bank Transfer,22893,Pending
PAY00552,ORD00304,20-12-2025,UPI,387593,paid
PAY00553,ORD06409,10-07-2025,Credit Card,175196,Partial
PAY00554,ORD05946,21-04-2025,Debit Card,49102,Pending
PAY00555,ORD02264,22-02-2025,UPI,428881,Pending
PAY00556,ORD07495,10-08-2025,Credit Card,354360,Paid
PAY00557,ORD03058,05-06-2025,Credit Card,427766,Partial
PAY00558,ORD06058,06-02-2025,Bank Transfer,442564,Paid
PAY00559,ORD04347,09-12-2025,Bank Transfer,323079,paid
PAY00560,ORD09171,18-03-2025,Bank Transfer,227060,paid
PAY00561,ORD07332,13-03-2025,Credit Card,51015,Paid
PAY00562,ORD08491,14-10-2025,UPI,372945,Paid
PAY00563,ORD05617,27-07-2025,Credit Card,91492,Partial
PAY00564,ORD02735,17-02-2025,UPI,366230,paid
PAY00565,ORD06776,19-12-2025,Bank Transfer,372122,paid
PAY00566,ORD04865,01-05-2025,Bank Transfer,400259,Pending
PAY00567,ORD00132,26-12-2025,Bank Transfer,168229,Paid
PAY00568,ORD04974,21-01-2025,Bank Transfer,231355,paid
PAY00569,ORD09533,27-05-2025,Credit Card,103061,paid
PAY00570,ORD08878,19-10-2025,Bank Transfer,444021,Pending
PAY00571,ORD08016,18-10-2025,Bank Transfer,379117,paid
PAY00572,ORD09628,10-06-2025,Credit Card,112822,Paid
PAY00573,ORD05296,12-06-2025,Debit Card,159333,Paid
PAY00574,ORD06224,14-09-2025,Credit Card,76801,paid
PAY00575,ORD07543,09-05-2025,UPI,465246,Pending
PAY00576,ORD08966,07-04-2025,UPI,174818,Pending
PAY00577,ORD09423,17-08-2025,UPI,88499,Partial
PAY00578,ORD09154,26-06-2025,Cash,458483,Paid
PAY00579,ORD07839,08-05-2025,UPI,280806,Pending
PAY00580,ORD05396,02-02-2025,Credit Card,98750,Partial
PAY00581,ORD02781,27-05-2025,Credit Card,276192,Paid
PAY00582,ORD03829,07-06-2025,Cash,161170,Paid
PAY00583,ORD04612,19-11-2025,Debit Card,471196,paid
PAY00584,ORD06520,21-05-2025,Credit Card,138823,paid
PAY00585,ORD08870,04-11-2025,Cash,375668,paid
PAY00586,ORD09909,15-01-2025,Cash,453100,paid
PAY00587,ORD08646,02-05-2025,Credit Card,301817,Partial
PAY00588,ORD00848,25-06-2025,UPI,238590,paid
PAY00589,ORD05729,15-04-2025,Debit Card,158413,paid
PAY00590,ORD02022,03-03-2025,Credit Card,75898,Partial
PAY00591,ORD02559,25-03-2025,Debit Card,405949,paid
PAY00592,ORD07600,25-08-2025,Debit Card,366879,paid
PAY00593,ORD00721,17-01-2025,UPI,467071,Pending
PAY00594,ORD04555,02-11-2025,Credit Card,297109,Partial
PAY00595,ORD09308,16-02-2025,Credit Card,139498,Pending
PAY00596,ORD08173,12-06-2025,Credit Card,446445,paid
PAY00597,ORD00422,15-09-2025,UPI,153072,paid
PAY00598,ORD05232,27-03-2025,Cash,304467,Partial
PAY00599,ORD09989,20-03-2025,Bank Transfer,411147,Paid
PAY00600,ORD06669,23-04-2025,Bank Transfer,270917,Pending
PAY00601,ORD04916,28-08-2025,Debit Card,443616,Paid
PAY00602,ORD00101,16-07-2025,Cash,173197,Pending
PAY00603,ORD04156,08-12-2025,Credit Card,442178,Partial
PAY00604,ORD00915,16-12-2025,Credit Card,129754,Pending
PAY00605,ORD04844,15-06-2025,Bank Transfer,145199,Partial
PAY00606,ORD02552,21-04-2025,Credit Card,20294,Partial
PAY00607,ORD02990,17-12-2025,Debit Card,376469,Partial
PAY00608,ORD03433,14-09-2025,Debit Card,411602,Paid
PAY00609,ORD06273,21-02-2025,Bank Transfer,151492,Partial
PAY00610,ORD08468,17-09-2025,Debit Card,369391,Pending
PAY00611,ORD08627,24-05-2025,Credit Card,411550,paid
PAY00612,ORD09173,13-10-2025,Credit Card,244653,paid
PAY00613,ORD08411,08-05-2025,Debit Card,160715,paid
PAY00614,ORD05099,07-05-2025,Bank Transfer,77268,paid
PAY00615,ORD00166,11-05-2025,Credit Card,205691,Paid
PAY00616,ORD05971,06-12-2025,Debit Card,387360,Paid
PAY00617,ORD02778,02-04-2025,Bank Transfer,156780,paid
PAY00618,ORD07299,18-11-2025,Credit Card,83241,Paid
PAY00619,ORD00567,06-06-2025,UPI,390922,paid
PAY00620,ORD09387,12-04-2025,UPI,47916,Paid
PAY00621,ORD05039,07-02-2025,Cash,204983,paid
PAY00622,ORD00250,18-09-2025,Bank Transfer,492013,Partial
PAY00623,ORD07813,07-01-2025,Cash,237383,paid
PAY00624,ORD09677,22-11-2025,Credit Card,138409,Pending
PAY00625,ORD01393,03-03-2025,Cash,415294,Partial
PAY00626,ORD04376,02-02-2025,Debit Card,462938,Paid
PAY00627,ORD05620,14-03-2025,Credit Card,78306,Pending
PAY00628,ORD07676,20-08-2025,Debit Card,154276,Paid
PAY00629,ORD08354,02-04-2025,Debit Card,199693,paid
PAY00630,ORD01171,24-02-2025,Bank Transfer,154490,Paid
PAY00631,ORD02401,21-11-2025,Bank Transfer,319486,Pending
PAY00632,ORD09957,23-02-2025,Credit Card,185478,paid
PAY00633,ORD08041,13-07-2025,Bank Transfer,198119,paid
PAY00634,ORD06516,21-05-2025,Cash,254711,Partial
PAY00635,ORD02325,27-08-2025,UPI,263184,paid
PAY00636,ORD02615,20-11-2025,Bank Transfer,212158,Pending
PAY00637,ORD09319,14-09-2025,Cash,377904,Pending
PAY00638,ORD00875,11-09-2025,UPI,348745,Pending
PAY00639,ORD05043,21-01-2025,Debit Card,34930,Pending
PAY00640,ORD00316,27-08-2025,Credit Card,353471,Pending
PAY00641,ORD09495,27-08-2025,UPI,387441,Partial
PAY00642,ORD01816,17-02-2025,Credit Card,210596,Partial
PAY00643,ORD03960,07-11-2025,Bank Transfer,179370,Partial
PAY00644,ORD02985,22-02-2025,Debit Card,150572,Paid
PAY00645,ORD05325,06-09-2025,Bank Transfer,229868,paid
PAY00646,ORD02578,19-03-2025,Credit Card,59416,Pending
PAY00647,ORD01486,28-02-2025,Cash,160153,Paid
PAY00648,ORD05454,07-03-2025,UPI,134809,Pending
PAY00649,ORD04077,18-10-2025,UPI,247231,Pending
PAY00650,ORD00513,13-07-2025,Bank Transfer,117214,Pending
PAY00651,ORD08154,14-12-2025,Cash,374994,Pending
PAY00652,ORD03400,14-11-2025,Debit Card,487461,Partial
PAY00653,ORD08653,19-04-2025,Credit Card,296055,paid
PAY00654,ORD02553,03-01-2025,Debit Card,35153,paid
PAY00655,ORD03711,23-06-2025,Cash,448462,paid
PAY00656,ORD00038,10-06-2025,Bank Transfer,277822,paid
PAY00657,ORD02329,17-10-2025,Debit Card,46240,Pending
PAY00658,ORD08734,01-03-2025,UPI,411778,Partial
PAY00659,ORD07653,14-12-2025,Debit Card,287866,Partial
PAY00660,ORD09255,21-01-2025,Bank Transfer,298859,Pending
PAY00661,ORD05579,14-11-2025,Bank Transfer,73337,Paid
PAY00662,ORD07095,07-03-2025,UPI,150944,Pending
PAY00663,ORD06775,09-10-2025,Bank Transfer,48540,Pending
PAY00664,ORD01691,05-01-2025,Debit Card,373222,paid
PAY00665,ORD03768,08-07-2025,Cash,292509,paid
PAY00666,ORD05504,26-11-2025,UPI,285034,Partial
PAY00667,ORD02683,01-10-2025,Debit Card,367206,Paid
PAY00668,ORD02658,14-10-2025,UPI,486333,Pending
PAY00669,ORD04550,09-02-2025,Cash,192711,paid
PAY00670,ORD07494,26-04-2025,Bank Transfer,280758,Paid
PAY00671,ORD01508,21-02-2025,Debit Card,141019,Partial
PAY00672,ORD02922,12-08-2025,Credit Card,440956,Pending
PAY00673,ORD05418,25-06-2025,UPI,213771,Paid
PAY00674,ORD00330,11-04-2025,Bank Transfer,217216,Pending
PAY00675,ORD04256,18-02-2025,UPI,461009,Paid
PAY00676,ORD03108,01-12-2025,Cash,442162,paid
PAY00677,ORD01062,22-03-2025,Bank Transfer,384713,Partial
PAY00678,ORD04145,01-04-2025,UPI,266965,Pending
PAY00679,ORD06877,16-11-2025,UPI,87023,Pending
PAY00680,ORD05206,07-03-2025,Cash,79428,paid
PAY00681,ORD05387,02-02-2025,UPI,111558,Paid
PAY00682,ORD04732,04-07-2025,Credit Card,134545,Pending
PAY00683,ORD08101,17-02-2025,Debit Card,487781,Paid
PAY00684,ORD04203,16-05-2025,Cash,351532,paid
PAY00685,ORD02352,05-10-2025,Credit Card,336708,paid
PAY00686,ORD07811,12-04-2025,Debit Card,29868,Paid
PAY00687,ORD07227,06-08-2025,Bank Transfer,305233,Partial
PAY00688,ORD03617,03-11-2025,Credit Card,288402,paid
PAY00689,ORD05662,13-11-2025,Cash,232761,Partial
PAY00690,ORD00435,01-08-2025,UPI,309899,paid
PAY00691,ORD06808,05-01-2025,Bank Transfer,195596,Paid
PAY00692,ORD05303,10-07-2025,Bank Transfer,321383,paid
PAY00693,ORD04296,21-09-2025,Credit Card,384758,Partial
PAY00694,ORD03525,16-01-2025,Debit Card,225041,Paid
PAY00695,ORD02563,13-11-2025,Bank Transfer,315273,Partial
PAY00696,ORD04110,06-11-2025,Cash,406677,paid
PAY00697,ORD03008,15-10-2025,Credit Card,161798,paid
PAY00698,ORD07136,04-12-2025,Cash,137955,Pending
PAY00699,ORD08186,08-11-2025,Debit Card,209772,Paid
PAY00700,ORD07077,25-05-2025,Bank Transfer,401532,Partial
PAY00701,ORD07499,26-11-2025,Debit Card,93462,paid
PAY00702,ORD04194,18-07-2025,Cash,18393,Pending
PAY00703,ORD06105,23-02-2025,Bank Transfer,351664,Paid
PAY00704,ORD07097,03-11-2025,Debit Card,344855,Pending
PAY00705,ORD03610,13-02-2025,Credit Card,328477,Partial
PAY00706,ORD08280,05-10-2025,Bank Transfer,198812,paid
PAY00707,ORD01525,23-04-2025,Cash,268444,paid
PAY00708,ORD05689,01-06-2025,Credit Card,195383,Partial
PAY00709,ORD03617,11-01-2025,Debit Card,341588,paid
PAY00710,ORD04088,14-10-2025,Credit Card,24799,Paid
PAY00711,ORD05217,15-02-2025,Cash,37693,Pending
PAY00712,ORD09406,05-08-2025,Cash,74850,Pending
PAY00713,ORD07412,10-08-2025,Debit Card,355552,paid
PAY00714,ORD07739,13-09-2025,Cash,82498,paid
PAY00715,ORD02911,23-09-2025,Bank Transfer,73377,Pending
PAY00716,ORD05794,15-03-2025,Debit Card,370434,paid
PAY00717,ORD03531,17-05-2025,UPI,15248,paid
PAY00718,ORD07834,16-06-2025,Credit Card,474161,Pending
PAY00719,ORD06964,09-11-2025,Bank Transfer,189189,paid
PAY00720,ORD03214,04-11-2025,Debit Card,461520,Pending
PAY00721,ORD05110,04-02-2025,Cash,368962,paid
PAY00722,ORD01931,14-05-2025,UPI,386279,Paid
PAY00723,ORD03782,22-01-2025,Cash,310308,Pending
PAY00724,ORD02533,27-07-2025,UPI,121531,paid
PAY00725,ORD02304,24-02-2025,Debit Card,176386,paid
PAY00726,ORD07232,03-12-2025,Debit Card,7726,Partial
PAY00727,ORD10000,07-09-2025,Debit Card,357459,Pending
PAY00728,ORD08223,18-01-2025,Debit Card,423624,Partial
PAY00729,ORD02709,21-05-2025,Bank Transfer,495385,paid
PAY00730,ORD05911,17-10-2025,UPI,65160,Paid
PAY00731,ORD01875,23-07-2025,Credit Card,101305,Paid
PAY00732,ORD00291,17-10-2025,UPI,467772,paid
PAY00733,ORD09356,24-02-2025,Bank Transfer,208305,Paid
PAY00734,ORD08314,13-09-2025,Bank Transfer,441013,paid
PAY00735,ORD06415,03-03-2025,UPI,258610,Partial
PAY00736,ORD05063,06-08-2025,Cash,51263,Partial
PAY00737,ORD01558,24-03-2025,Credit Card,235782,Paid
PAY00738,ORD02214,02-03-2025,Cash,283890,paid
PAY00739,ORD07100,18-06-2025,Cash,246823,Pending
PAY00740,ORD03906,15-06-2025,Bank Transfer,261299,paid
PAY00741,ORD02143,01-11-2025,Bank Transfer,427405,Partial
PAY00742,ORD00990,15-09-2025,Bank Transfer,140922,paid
PAY00743,ORD05246,17-05-2025,Cash,302847,Pending
PAY00744,ORD01242,21-12-2025,Debit Card,451380,Paid
PAY00745,ORD00941,21-05-2025,Debit Card,400493,paid
PAY00746,ORD02645,28-05-2025,UPI,412936,paid
PAY00747,ORD07201,21-03-2025,Credit Card,73331,Paid
PAY00748,ORD06184,21-09-2025,Bank Transfer,199632,paid
PAY00749,ORD02084,02-10-2025,Cash,448697,Pending
PAY00750,ORD07665,04-03-2025,Debit Card,20616,Paid
PAY00751,ORD04775,18-09-2025,Cash,347097,Paid
PAY00752,ORD04155,09-01-2025,UPI,285070,paid
PAY00753,ORD02471,13-03-2025,Bank Transfer,166068,paid
PAY00754,ORD02903,21-03-2025,Cash,474402,Pending
PAY00755,ORD02056,10-06-2025,Cash,155110,Paid
PAY00756,ORD09408,04-09-2025,UPI,400748,paid
PAY00757,ORD08552,19-05-2025,Debit Card,185886,paid
PAY00758,ORD08234,09-11-2025,UPI,143039,Paid
PAY00759,ORD05169,23-11-2025,Credit Card,89679,Paid
PAY00760,ORD09090,26-01-2025,Credit Card,380175,Paid
PAY00761,ORD08404,17-12-2025,UPI,140564,Paid
PAY00762,ORD07671,22-09-2025,Cash,183407,Partial
PAY00763,ORD07579,21-09-2025,Credit Card,21616,Pending
PAY00764,ORD09928,15-01-2025,Cash,140470,Partial
PAY00765,ORD01594,21-09-2025,Cash,35296,Paid
PAY00766,ORD02818,08-03-2025,Credit Card,406770,paid
PAY00767,ORD08621,15-08-2025,Credit Card,174734,Pending
PAY00768,ORD09617,23-06-2025,Bank Transfer,405861,Paid
PAY00769,ORD06246,01-12-2025,Bank Transfer,492496,Pending
PAY00770,ORD02775,27-06-2025,Bank Transfer,323775,paid
PAY00771,ORD07364,22-04-2025,Bank Transfer,388703,Paid
PAY00772,ORD06417,13-11-2025,Cash,125418,Paid
PAY00773,ORD06998,07-06-2025,Bank Transfer,275470,Partial
PAY00774,ORD02247,01-01-2025,Debit Card,454807,Partial
PAY00775,ORD05649,10-01-2025,Bank Transfer,270823,Partial
PAY00776,ORD04780,10-02-2025,Debit Card,238139,Partial
PAY00777,ORD08672,21-09-2025,Credit Card,464700,paid
PAY00778,ORD05376,13-02-2025,Credit Card,276905,paid
PAY00779,ORD08064,16-01-2025,Bank Transfer,20836,Paid
PAY00780,ORD03543,18-04-2025,Credit Card,133051,Partial
PAY00781,ORD09749,18-10-2025,Bank Transfer,121908,Paid
PAY00782,ORD03534,18-10-2025,Bank Transfer,217504,Pending
PAY00783,ORD06065,26-04-2025,Credit Card,408721,Partial
PAY00784,ORD01912,23-03-2025,UPI,112214,paid
PAY00785,ORD08078,09-04-2025,Debit Card,123855,Paid
PAY00786,ORD06469,28-07-2025,Bank Transfer,135226,Partial
PAY00787,ORD01974,13-07-2025,Bank Transfer,399560,Paid
PAY00788,ORD09977,26-08-2025,Bank Transfer,373134,Pending
PAY00789,ORD01953,02-12-2025,Cash,357718,Partial
PAY00790,ORD00202,06-05-2025,Bank Transfer,66929,Pending
PAY00791,ORD04511,21-04-2025,Bank Transfer,26383,Paid
PAY00792,ORD01830,07-10-2025,Credit Card,150981,Pending
PAY00793,ORD04120,14-08-2025,Debit Card,280524,Partial
PAY00794,ORD01280,18-06-2025,UPI,115761,paid
PAY00795,ORD06992,15-11-2025,Debit Card,95069,Partial
PAY00796,ORD02609,22-04-2025,Cash,123574,paid
PAY00797,ORD03125,20-10-2025,Debit Card,360152,Paid
PAY00798,ORD00479,06-03-2025,Cash,232468,Partial
PAY00799,ORD08680,07-11-2025,UPI,67504,Paid
PAY00800,ORD05244,09-04-2025,Cash,476120,paid
PAY00801,ORD03869,21-01-2025,Bank Transfer,398897,Paid
PAY00802,ORD00695,11-05-2025,Cash,480429,paid
PAY00803,ORD03662,10-04-2025,Cash,71093,paid
PAY00804,ORD03020,10-03-2025,Credit Card,237142,Partial
PAY00805,ORD09636,04-12-2025,Cash,154231,Partial
PAY00806,ORD09029,19-04-2025,Credit Card,193668,Partial
PAY00807,ORD02077,27-05-2025,UPI,465030,Paid
PAY00808,ORD08797,18-04-2025,UPI,144918,Partial
PAY00809,ORD09602,08-05-2025,Cash,318714,paid
PAY00810,ORD09319,17-12-2025,Bank Transfer,298619,Paid
PAY00811,ORD07545,01-08-2025,Debit Card,424628,Paid
PAY00812,ORD07884,11-05-2025,Debit Card,385014,Paid
PAY00813,ORD07408,14-04-2025,Cash,315804,Pending
PAY00814,ORD06763,01-11-2025,UPI,24181,Partial
PAY00815,ORD04775,04-06-2025,Cash,130355,Partial
PAY00816,ORD06038,21-05-2025,Bank Transfer,241635,Pending
PAY00817,ORD02775,02-12-2025,Credit Card,461345,Pending
PAY00818,ORD01836,05-10-2025,Cash,214746,Pending
PAY00819,ORD07787,28-03-2025,Bank Transfer,166177,Partial
PAY00820,ORD00981,18-04-2025,UPI,459527,Paid
PAY00821,ORD03102,28-01-2025,Debit Card,63065,Partial
PAY00822,ORD04887,22-02-2025,Credit Card,447161,Pending
PAY00823,ORD08615,16-12-2025,Credit Card,397074,Partial
PAY00824,ORD08607,14-11-2025,Credit Card,452826,Pending
PAY00825,ORD05630,19-03-2025,Debit Card,7911,Partial
PAY00826,ORD02042,16-05-2025,Debit Card,398447,paid
PAY00827,ORD01787,11-03-2025,Cash,261346,Pending
PAY00828,ORD05503,12-10-2025,Credit Card,157148,Paid
PAY00829,ORD03941,18-10-2025,Debit Card,214881,paid
PAY00830,ORD09675,23-07-2025,Credit Card,283406,Paid
PAY00831,ORD05611,12-02-2025,Bank Transfer,181365,Pending
PAY00832,ORD04594,05-03-2025,Debit Card,305940,Paid
PAY00833,ORD07535,26-09-2025,Bank Transfer,8780,paid
PAY00834,ORD04350,03-10-2025,Bank Transfer,127251,Paid
PAY00835,ORD06264,10-07-2025,Debit Card,438318,paid
PAY00836,ORD00265,13-02-2025,Bank Transfer,345551,paid
PAY00837,ORD00374,13-01-2025,Cash,65758,paid
PAY00838,ORD09799,08-12-2025,UPI,371420,Pending
PAY00839,ORD04354,25-12-2025,Cash,118173,Partial
PAY00840,ORD01757,09-09-2025,UPI,82766,Paid
PAY00841,ORD07498,08-02-2025,Bank Transfer,289735,Partial
PAY00842,ORD03947,16-07-2025,Cash,361662,Paid
PAY00843,ORD02187,02-10-2025,Debit Card,237457,Partial
PAY00844,ORD01107,22-07-2025,UPI,446752,Paid
PAY00845,ORD09803,23-04-2025,Debit Card,65725,Partial
PAY00846,ORD04749,09-09-2025,Cash,497093,Paid
PAY00847,ORD04412,07-06-2025,Debit Card,432561,Pending
PAY00848,ORD09502,01-07-2025,Cash,95098,Pending
PAY00849,ORD08938,20-05-2025,Cash,5003,Paid
PAY00850,ORD08697,16-08-2025,UPI,364139,Partial
PAY00851,ORD00216,28-12-2025,Bank Transfer,258602,Paid
PAY00852,ORD08743,13-09-2025,Cash,371117,paid
PAY00853,ORD08461,04-09-2025,Debit Card,25652,Partial
PAY00854,ORD09899,07-06-2025,Bank Transfer,130203,Paid
