product_id,category_id,supplier_id,product_name,material_type,cost_price,selling_price,status
PRD01534,CAT003,SUP0068,Product 1534,Plywood,5945,8407,Discontinued
PRD01535,CAT010,SUP0412,Product 1535,Laminate,16002,28920,Discontinued
PRD01536,CAT020,SUP0023,Product 1536,Laminate,14768,26976,Active
PRD01537,CAT031,SUP0167,Product 1537,Wood,35859,41184,active
PRD01538,CAT033,SUP0079,Product 1538,Glass,29872,31238,Discontinued
PRD01539,CAT023,SUP0416,Product 1539,Plywood,30231,42713,Discontinued
PRD01540,CAT014,SUP0016, Product 1540,Marble,9660,23258,Discontinued
PRD01541,CAT028,SUP0252,Product 1541,Plywood,3383,12696,Active
PRD01542,CAT036,SUP0224,Product 1542,Steel,45633,46112,Active
PRD01543,CAT002,SUP0408,Product 1543,Glass,31633,33335,Discontinued
PRD01544,CAT008,SUP0270,Product 1544,Laminate,32962,42094,Active
PRD01545,CAT020,SUP0109,Product 1545,Steel,5661,11739,Discontinued
PRD01546,CAT025,SUP0018,Product 1546,Marble,49053,56275,active
PRD01547,CAT020,SUP0329,Product 1547,Laminate,11769,14840,active
PRD01548,CAT037,SUP0307,Product 1548,Steel,17307,30127,Discontinued
PRD01549,CAT020,SUP0398,Product 1549,Marble,32387,34892,active
PRD01550,CAT016,SUP0345,Product 1550,Laminate,28415,40520,Discontinued
PRD01551,CAT010,SUP0409,Product 1551,Steel,23032,34651,active
PRD01552,CAT016,SUP0455,Product 1552,Steel,43768,50670,Active
PRD01553,CAT027,SUP0277,Product 1553,Wood,8193,8397,active
PRD01554,CAT024,SUP0157,Product 1554,Wood,21580,27002,active
PRD01555,CAT026,SUP0329,Product 1555,Laminate,1288,14282,Discontinued
PRD01556,CAT026,SUP0134,Product 1556,Glass,38836,41785,Active
PRD01557,CAT039,SUP0346,Product 1557,Steel,28150,33567,active
PRD01558,CAT012,SUP0167,Product 1558,Steel,17152,31018,Discontinued
PRD01559,CAT022,SUP0268,Product 1559,Glass,4540,11792,Active
PRD01560,CAT031,SUP0095,Product 1560,Laminate,47715,62367,Discontinued
PRD01561,CAT015,SUP0252,Product 1561,Laminate,17400,23484,active
PRD01562,CAT036,SUP0364,Product 1562,Glass,49763,59246,Active
PRD01563,CAT026,SUP0043,Product 1563,Steel,23797,35030,active
PRD01564,CAT005,SUP0426,Product 1564,Wood,509,4697,Active
PRD01565,CAT030,SUP0446,Product 1565,Plywood,39399,52057,active
PRD01566,CAT025,SUP0467,Product 1566,Laminate,1863,4463,Discontinued
PRD01567,CAT008,SUP0441,Product 1567,Laminate,22518,28206,Discontinued
PRD01568,CAT034,SUP0021,Product 1568,Laminate,18595,20876,active
PRD01569,CAT026,SUP0220,Product 1569,Laminate,20500,23510,Discontinued
PRD01570,CAT017,SUP0394,Product 1570,Steel,35389,49230,Discontinued
PRD01571,CAT007,SUP0313,Product 1571,Glass,38401,40890,active
PRD01572,CAT004,SUP0184,Product 1572,Wood,19720,29516,Discontinued
PRD01573,CAT017,SUP0257,Product 1573,Steel,33744,39822,Active
PRD01574,CAT016,SUP0209,Product 1574,Marble,29560,35218,active
PRD01575,CAT015,SUP0398,Product 1575,Laminate,34348,47575,active
PRD01576,CAT034,SUP0079,Product 1576,Steel,12803,27230,Discontinued
PRD01577,CAT008,SUP0057,Product 1577,Glass,9263,10702,active
PRD01578,CAT005,SUP0302,Product 1578,Laminate,27008,33711,Active
PRD01579,CAT034,SUP0061,Product 1579,Plywood,34760,41610,active
PRD01580,CAT020,SUP0151,Product 1580,Steel,37724,44648,active
PRD01581,CAT029,SUP0430,Product 1581,Steel,48044,57312,Active
PRD01582,CAT039,SUP0204,Product 1582,Marble,47206,48106,Discontinued
PRD01583,CAT028,SUP0325,Product 1583,Glass,21503,28189,Active
PRD01584,CAT029,SUP0301,Product 1584,Steel,6809,8623,active
PRD01585,CAT028,SUP0294,Product 1585,Glass,36794,38373,active
PRD01586,CAT011,SUP0039,Product 1586,Steel,47543,48315,Discontinued
PRD01587,CAT034,SUP0015,Product 1587,Glass,11828,14062,active
PRD01588,CAT009,SUP0003,Product 1588,Wood,22036,36570,active
PRD01589,CAT004,SUP0494,Product 1589,Laminate,22380,37317,Discontinued
PRD01590,CAT009,SUP0299,Product 1590,Glass,12952,26573,Active
PRD01591,CAT014,SUP0100,Product 1591,Plywood,1858,11148,active
PRD01592,CAT014,SUP0221,Product 1592,Laminate,8348,16789,active
PRD01593,CAT012,SUP0359,Product 1593,Laminate,41864,49419,active
PRD01594,CAT031,SUP0449,Product 1594,Wood,1108,7946,Discontinued
PRD01595,CAT035,SUP0227, Product 1595,Plywood,30547,34867,Active
PRD01596,CAT035,SUP0283,Product 1596,Steel,21103,22602,Discontinued
PRD01597,CAT002,SUP0325,Product 1597,Glass,48596,62620,Discontinued
PRD01598,CAT025,SUP0199,Product 1598,Glass,46748,58192,Active
PRD01599,CAT040,SUP0474,Product 1599,Steel,46583,56076,Active
PRD01600,CAT010,SUP0281,Product 1600,Glass,41619,48796,Discontinued
PRD01601,CAT001,SUP0403,Product 1601,Wood,20267,23562,Discontinued
PRD01602,CAT005,SUP0371,Product 1602,Plywood,34886,40399,Discontinued
PRD01603,CAT015,SUP0176,Product 1603,Wood,5311,7523,Discontinued
PRD01604,CAT019,SUP0445,Product 1604,Wood,17615,19199,Active
PRD01605,CAT036,SUP0087,Product 1605,Laminate,33171,43485,Active
PRD01606,CAT016,SUP0020,Product 1606,Wood,9521,11910,active
PRD01607,CAT031,SUP0173,Product 1607,Marble,13384,18677,Discontinued
PRD01608,CAT012,SUP0273,Product 1608,Marble,31696,34915,Active
PRD01609,CAT028,SUP0475,Product 1609,Laminate,30077,34136,active
PRD01610,CAT017,SUP0094,Product 1610,Laminate,7347,9556,Discontinued
PRD01611,CAT003,SUP0197,Product 1611,Wood,7834,22152,active
PRD01612,CAT008,SUP0184,Product 1612,Laminate,21304,26922,Discontinued
PRD01613,CAT040,SUP0402,Product 1613,Glass,39452,49580,Discontinued
PRD01614,CAT011,SUP0242,Product 1614,Steel,13074,21563,Active
PRD01615,CAT013,SUP0038,Product 1615,Laminate,33577,39849,Active
PRD01616,CAT014,SUP0381,Product 1616,Glass,48694,51959,Discontinued
PRD01617,CAT038,SUP0206,Product 1617,Steel,27636,35943,Active
PRD01618,CAT027,SUP0007,Product 1618,Glass,3947,16706,active
PRD01619,CAT008,SUP0059,Product 1619,Wood,15334,23131,active
PRD01620,CAT014,SUP0120,Product 1620,Marble,10032,14605,Active
PRD01621,CAT006,SUP0407,Product 1621,Laminate,13036,19886,Active
PRD01622,CAT018,SUP0347,Product 1622,Laminate,35483,37509,Active
PRD01623,CAT005,SUP0424,Product 1623,Steel,23321,30073,active
PRD01624,CAT002,SUP0160,Product 1624,Wood,11074,21675,Discontinued
PRD01625,CAT026,SUP0451,Product 1625,Wood,46522,57568,Discontinued
PRD01626,CAT029,SUP0433,Product 1626,Glass,15697,25076,active
PRD01627,CAT038,SUP0485,Product 1627,Plywood,48908,58627,active
PRD01628,CAT016,SUP0119,Product 1628,Plywood,18650,24103,active
PRD01629,CAT028,SUP0364,Product 1629,Plywood,48677,51612,Active
PRD01630,CAT022,SUP0236,Product 1630,Plywood,18933,25278,active
PRD01631,CAT031,SUP0324,Product 1631,Marble,19772,26394,active
PRD01632,CAT024,SUP0075,Product 1632,Plywood,18718,30047,active
PRD01633,CAT015,SUP0393,Product 1633,Steel,33005,38421,Discontinued
PRD01634,CAT018,SUP0497,Product 1634,Steel,31082,34323,Active
PRD01635,CAT024,SUP0432,Product 1635,Glass,17884,28670,Discontinued
PRD01636,CAT014,SUP0361,Product 1636,Plywood,27806,30850,Discontinued
PRD01637,CAT027,SUP0216,Product 1637,Steel,22363,28486,Discontinued
PRD01638,CAT037,SUP0457,Product 1638,Steel,35327,49376,active
PRD01639,CAT006,SUP0136,Product 1639,Plywood,3922,10661,Discontinued
PRD01640,CAT018,SUP0039,Product 1640,Glass,5385,9094,active
PRD01641,CAT002,SUP0375,Product 1641,Marble,39868,49542,Active
PRD01642,CAT033,SUP0020,Product 1642,Glass,22934,26148,active
PRD01643,CAT014,SUP0149,Product 1643,Wood,18990,27308,Discontinued
PRD01644,CAT003,SUP0433,Product 1644,Laminate,10125,18832,Active
PRD01645,CAT002,SUP0268,Product 1645,Laminate,2776,16544,Discontinued
PRD01646,CAT039,SUP0293,Product 1646,Laminate,12624,19847,Active
PRD01647,CAT038,SUP0112,Product 1647,Laminate,37485,40859,active
PRD01648,CAT018,SUP0156,Product 1648,Glass,30546,34203,Discontinued
PRD01649,CAT026,SUP0365,Product 1649,Plywood,32269,42482,Discontinued
PRD01650,CAT003,SUP0056, Product 1650,Steel,28211,33595,active
PRD01651,CAT014,SUP0203,Product 1651,Glass,27009,32271,Discontinued
PRD01652,CAT028,SUP0053,Product 1652,Wood,48404,58089,active
PRD01653,CAT012,SUP0463,Product 1653,Wood,24801,28203,active
PRD01654,CAT037,SUP0288,Product 1654,Glass,30033,35387,Discontinued
PRD01655,CAT005,SUP0275,Product 1655,Laminate,6356,16356,Active
PRD01656,CAT010,SUP0074,Product 1656,Plywood,9802,23944,Active
PRD01657,CAT040,SUP0428,Product 1657,Wood,37255,44498,Active
PRD01658,CAT017,SUP0314,Product 1658,Steel,34981,35924,Discontinued
PRD01659,CAT026,SUP0386,Product 1659,Wood,47197,58201,Active
PRD01660,CAT039,SUP0254,Product 1660,Laminate,2956,3762,Active
PRD01661,CAT008,SUP0445,Product 1661,Laminate,23239,30447,Discontinued
PRD01662,CAT035,SUP0325,Product 1662,Steel,33822,46335,Discontinued
PRD01663,CAT017,SUP0094,Product 1663,Plywood,16772,23903,active
PRD01664,CAT039,SUP0302,Product 1664,Glass,8577,20919,Discontinued
PRD01665,CAT010,SUP0366,Product 1665,Marble,18385,33170,Discontinued
PRD01666,CAT039,SUP0422,Product 1666,Plywood,13065,15340,Active
PRD01667,CAT029,SUP0275,Product 1667,Glass,37622,50700,Discontinued
PRD01668,CAT033,SUP0181,Product 1668,Steel,28431,40756,active
PRD01669,CAT039,SUP0073,Product 1669,Wood,47502,50341,Active
PRD01670,CAT001,SUP0062,Product 1670,Glass,30179,32248,Discontinued
PRD01671,CAT013,SUP0459,Product 1671,Laminate,30210,35019,Discontinued
PRD01672,CAT022,SUP0284,Product 1672,Glass,17004,26270,active
PRD01673,CAT032,SUP0247,Product 1673,Laminate,3644,8208,Discontinued
PRD01674,CAT004,SUP0173,Product 1674,Laminate,17293,27842,active
PRD01675,CAT035,SUP0134,Product 1675,Glass,21526,24949,Discontinued
PRD01676,CAT027,SUP0048,Product 1676,Glass,34854,36592,active
PRD01677,CAT023,SUP0210,Product 1677,Marble,25794,30780,active
PRD01678,CAT035,SUP0005,Product 1678,Glass,36796,48749,Discontinued
PRD01679,CAT019,SUP0003,Product 1679,Steel,21145,23667,active
PRD01680,CAT012,SUP0468,Product 1680,Laminate,3900,10829,Active
PRD01681,CAT027,SUP0257,Product 1681,Steel,30955,38743,Discontinued
PRD01682,CAT036,SUP0222,Product 1682,Glass,10149,23075,active
PRD01683,CAT013,SUP0330,Product 1683,Wood,43888,56023,active
PRD01684,CAT023,SUP0071,Product 1684,Laminate,30219,36365,Discontinued
PRD01685,CAT022,SUP0071,Product 1685,Glass,13328,22396,Active
PRD01686,CAT016,SUP0162,Product 1686,Wood,30474,42439,Discontinued
PRD01687,CAT006,SUP0029,Product 1687,Steel,583,8264,active
PRD01688,CAT035,SUP0021,Product 1688,Marble,49886,56790,Active
PRD01689,CAT020,SUP0307,Product 1689,Marble,46018,55436,Active
PRD01690,CAT023,SUP0477,Product 1690,Marble,11180,20191,Discontinued
PRD01691,CAT013,SUP0321,Product 1691,Laminate,20676,29538,Discontinued
PRD01692,CAT037,SUP0281,Product 1692,Plywood,13037,26131,active
PRD01693,CAT029,SUP0368,Product 1693,Laminate,12887,13954,active
PRD01694,CAT004,SUP0439,Product 1694,Marble,24348,32642,Discontinued
PRD01695,CAT038,SUP0033,Product 1695,Steel,24256,29989,Active
PRD01696,CAT023,SUP0449,Product 1696,Steel,11191,23565,Discontinued
PRD01697,CAT017,SUP0479,Product 1697,Glass,26930,27688,Active
PRD01698,CAT032,SUP0291,Product 1698,Wood,34978,45875,Discontinued
PRD01699,CAT019,SUP0061,Product 1699,Marble,25955,34120,Discontinued
PRD01700,CAT008,SUP0174,Product 1700,Glass,6461,20713,Active
PRD01701,CAT020,SUP0143,Product 1701,Marble,13019,27491,Discontinued
PRD01702,CAT026,SUP0297,Product 1702,Glass,41002,52243,active
PRD01703,CAT021,SUP0241,Product 1703,Plywood,10540,16212,active
PRD01704,CAT019,SUP0154,Product 1704,Wood,39385,52844,active
PRD01705,CAT020,SUP0371, Product 1705,Plywood,1943,7205,Discontinued
PRD01706,CAT035,SUP0413,Product 1706,Marble,15795,23312,Active
PRD01707,CAT007,SUP0343,Product 1707,Laminate,35609,38016,Discontinued
PRD01708,CAT005,SUP0198,Product 1708,Wood,31666,45777,Active
PRD01709,CAT036,SUP0015,Product 1709,Wood,5575,6061,Active
PRD01710,CAT013,SUP0395,Product 1710,Glass,9379,14216,active
PRD01711,CAT027,SUP0255,Product 1711,Glass,20697,23929,Active
PRD01712,CAT024,SUP0262,Product 1712,Wood,28815,42061,Active
PRD01713,CAT010,SUP0253,Product 1713,Laminate,3396,16850,active
PRD01714,CAT021,SUP0013,Product 1714,Glass,16505,17274,Discontinued
PRD01715,CAT008,SUP0177,Product 1715,Laminate,49429,56455,Discontinued
PRD01716,CAT020,SUP0282,Product 1716,Plywood,7676,22207,Active
PRD01717,CAT028,SUP0040,Product 1717,Wood,1600,9123,Active
PRD01718,CAT036,SUP0457,Product 1718,Wood,44636,59076,active
PRD01719,CAT005,SUP0038,Product 1719,Steel,7558,20037,Active
PRD01720,CAT016,SUP0176,Product 1720,Steel,46621,58355,active
PRD01721,CAT008,SUP0063,Product 1721,Plywood,46170,46617,Discontinued
PRD01722,CAT007,SUP0029,Product 1722,Wood,37936,45684,Active
PRD01723,CAT039,SUP0172,Product 1723,Marble,39193,53838,Discontinued
PRD01724,CAT015,SUP0008,Product 1724,Laminate,39837,42582,Discontinued
PRD01725,CAT011,SUP0438,Product 1725,Wood,38696,44733,active
PRD01726,CAT031,SUP0346,Product 1726,Glass,30173,39207,Discontinued
PRD01727,CAT029,SUP0060,Product 1727,Plywood,22874,25552,active
PRD01728,CAT026,SUP0054,Product 1728,Plywood,29288,41350,Active
PRD01729,CAT031,SUP0426,Product 1729,Wood,38582,51376,active
PRD01730,CAT026,SUP0189,Product 1730,Steel,2913,11478,Active
PRD01731,CAT017,SUP0323,Product 1731,Plywood,12446,26998,active
PRD01732,CAT040,SUP0256,Product 1732,Steel,32015,41049,Discontinued
PRD01733,CAT018,SUP0237,Product 1733,Laminate,24535,38617,Active
PRD01734,CAT007,SUP0386,Product 1734,Steel,39179,47186,active
PRD01735,CAT021,SUP0082,Product 1735,Plywood,4937,15521,Discontinued
PRD01736,CAT001,SUP0207,Product 1736,Wood,41011,47661,Discontinued
PRD01737,CAT019,SUP0168,Product 1737,Marble,36104,45366,active
PRD01738,CAT037,SUP0382,Product 1738,Plywood,36386,39256,active
PRD01739,CAT017,SUP0268,Product 1739,Plywood,40250,51845,Active
PRD01740,CAT024,SUP0042,Product 1740,Marble,12773,14313,Discontinued
PRD01741,CAT025,SUP0065,Product 1741,Glass,2180,12103,active
PRD01742,CAT005,SUP0254,Product 1742,Laminate,19929,30406,Discontinued
PRD01743,CAT014,SUP0279,Product 1743,Marble,31582,43447,Discontinued
PRD01744,CAT031,SUP0055,Product 1744,Laminate,13101,18941,active
PRD01745,CAT034,SUP0307,Product 1745,Marble,10991,12696,Active
PRD01746,CAT015,SUP0330,Product 1746,Marble,24288,33037,Discontinued
PRD01747,CAT005,SUP0048,Product 1747,Glass,30242,39963,active
PRD01748,CAT012,SUP0183,Product 1748,Marble,25046,27849,Discontinued
PRD01749,CAT002,SUP0368,Product 1749,Wood,48001,56569,Discontinued
PRD01750,CAT005,SUP0199,Product 1750,Plywood,20513,21568,active
PRD01751,CAT036,SUP0295,Product 1751,Plywood,43169,48824,active
PRD01752,CAT015,SUP0337,Product 1752,Glass,13778,19154,Active
PRD01753,CAT004,SUP0245,Product 1753,Laminate,25237,36357,active
PRD01754,CAT030,SUP0304,Product 1754,Plywood,40849,55468,active
PRD01755,CAT020,SUP0175,Product 1755,Glass,33035,41214,Active
PRD01756,CAT039,SUP0275,Product 1756,Laminate,8814,11145,active
PRD01757,CAT016,SUP0420,Product 1757,Marble,33079,40742,Discontinued
PRD01758,CAT005,SUP0040,Product 1758,Wood,49844,55517,Active
PRD01759,CAT013,SUP0425,Product 1759,Laminate,44027,47895,active
PRD01760,CAT034,SUP0265, Product 1760,Glass,33178,41959,Discontinued
PRD01761,CAT031,SUP0338,Product 1761,Steel,25978,30272,Active
PRD01762,CAT024,SUP0439,Product 1762,Glass,7692,21243,Active
PRD01763,CAT018,SUP0154,Product 1763,Steel,8303,15629,Discontinued
PRD01764,CAT016,SUP0147,Product 1764,Laminate,30294,39912,Discontinued
PRD01765,CAT037,SUP0044,Product 1765,Wood,21498,25471,Discontinued
PRD01766,CAT039,SUP0332,Product 1766,Laminate,22995,25147,Active
PRD01767,CAT018,SUP0326,Product 1767,Plywood,27028,40659,active
PRD01768,CAT015,SUP0261,Product 1768,Laminate,44730,52834,Discontinued
PRD01769,CAT013,SUP0033,Product 1769,Plywood,47352,53319,Active
PRD01770,CAT026,SUP0031,Product 1770,Marble,42582,50035,Discontinued
PRD01771,CAT005,SUP0188,Product 1771,Laminate,18721,21191,Active
PRD01772,CAT033,SUP0190,Product 1772,Steel,18791,25058,Active
PRD01773,CAT039,SUP0066,Product 1773,Marble,8318,20538,Active
PRD01774,CAT029,SUP0068,Product 1774,Marble,7192,21666,active
PRD01775,CAT040,SUP0384,Product 1775,Laminate,22095,26352,Discontinued
PRD01776,CAT038,SUP0021,Product 1776,Steel,12977,15560,Discontinued
PRD01777,CAT011,SUP0129,Product 1777,Marble,14475,24558,Discontinued
PRD01778,CAT038,SUP0101,Product 1778,Plywood,5593,9737,active
PRD01779,CAT026,SUP0458,Product 1779,Wood,26700,37638,Discontinued
PRD01780,CAT019,SUP0040,Product 1780,Wood,24874,28244,Active
PRD01781,CAT034,SUP0142,Product 1781,Laminate,17863,28332,Discontinued
PRD01782,CAT013,SUP0163,Product 1782,Marble,36186,44845,active
PRD01783,CAT016,SUP0141,Product 1783,Wood,47974,62801,active
PRD01784,CAT008,SUP0214,Product 1784,Steel,998,11338,active
PRD01785,CAT028,SUP0230,Product 1785,Steel,36047,50495,active
PRD01786,CAT024,SUP0029,Product 1786,Wood,45679,52043,active
PRD01787,CAT033,SUP0272,Product 1787,Glass,12431,23717,active
PRD01788,CAT023,SUP0233,Product 1788,Glass,28269,31664,Active
PRD01789,CAT027,SUP0108,Product 1789,Wood,45568,50398,active
PRD01790,CAT009,SUP0203,Product 1790,Plywood,20341,27111,Discontinued
PRD01791,CAT026,SUP0101,Product 1791,Laminate,17333,23730,active
PRD01792,CAT036,SUP0113,Product 1792,Marble,6324,14038,Discontinued
PRD01793,CAT013,SUP0035,Product 1793,Glass,22224,32825,active
PRD01794,CAT013,SUP0488,Product 1794,Plywood,38889,44831,Active
PRD01795,CAT027,SUP0378,Product 1795,Laminate,16192,23884,Active
PRD01796,CAT033,SUP0328,Product 1796,Wood,17282,21635,Discontinued
PRD01797,CAT006,SUP0168,Product 1797,Wood,26393,33542,Discontinued
PRD01798,CAT011,SUP0255,Product 1798,Marble,38535,39735,Discontinued
PRD01799,CAT015,SUP0384,Product 1799,Laminate,43471,58092,active
PRD01800,CAT004,SUP0016,Product 1800,Steel,37085,44429,active
PRD01801,CAT040,SUP0134,Product 1801,Glass,5489,7364,Active
PRD01802,CAT013,SUP0225,Product 1802,Steel,17898,29242,Active
PRD01803,CAT034,SUP0042,Product 1803,Steel,16273,17306,active
PRD01804,CAT024,SUP0374,Product 1804,Laminate,44259,53532,Active
PRD01805,CAT009,SUP0145,Product 1805,Marble,17514,29187,active
PRD01806,CAT021,SUP0162,Product 1806,Steel,40340,42549,Discontinued
PRD01807,CAT007,SUP0129,Product 1807,Laminate,29056,32152,Discontinued
PRD01808,CAT039,SUP0271,Product 1808,Glass,30639,36297,active
PRD01809,CAT036,SUP0303,Product 1809,Glass,48460,60503,active
PRD01810,CAT024,SUP0456,Product 1810,Marble,16466,28893,active
PRD01811,CAT019,SUP0440,Product 1811,Plywood,26256,27445,Active
PRD01812,CAT037,SUP0071,Product 1812,Glass,12216,12592,Active
PRD01813,CAT019,SUP0455,Product 1813,Steel,27233,30126,Discontinued
PRD01814,CAT038,SUP0211,Product 1814,Plywood,14166,28172,active
PRD01815,CAT038,SUP0424, Product 1815,Steel,12347,21803,Active
PRD01816,CAT015,SUP0091,Product 1816,Steel,26588,31846,Discontinued
PRD01817,CAT024,SUP0179,Product 1817,Marble,40236,50656,Active
PRD01818,CAT014,SUP0438,Product 1818,Laminate,17296,30914,Active
PRD01819,CAT019,SUP0421,Product 1819,Laminate,26680,28284,active
PRD01820,CAT033,SUP0375,Product 1820,Glass,13390,20061,active
PRD01821,CAT034,SUP0172,Product 1821,Plywood,18802,31950,active
PRD01822,CAT034,SUP0195,Product 1822,Plywood,17781,27559,Discontinued
PRD01823,CAT034,SUP0432,Product 1823,Laminate,22898,23446,Active
PRD01824,CAT008,SUP0492,Product 1824,Wood,5779,8103,Active
PRD01825,CAT032,SUP0032,Product 1825,Laminate,47740,57437,active
PRD01826,CAT019,SUP0171,Product 1826,Plywood,15393,26958,Active
PRD01827,CAT035,SUP0045,Product 1827,Glass,22805,27227,active
PRD01828,CAT007,SUP0109,Product 1828,Plywood,13829,20278,Active
PRD01829,CAT006,SUP0390,Product 1829,Glass,15544,24992,Active
PRD01830,CAT016,SUP0070,Product 1830,Plywood,47670,54666,active
PRD01831,CAT009,SUP0395,Product 1831,Wood,2132,13293,Active
PRD01832,CAT022,SUP0197,Product 1832,Laminate,34060,41192,active
PRD01833,CAT008,SUP0292,Product 1833,Wood,9291,14319,Active
PRD01834,CAT014,SUP0209,Product 1834,Steel,9286,12138,Active
PRD01835,CAT026,SUP0087,Product 1835,Steel,9130,17532,active
PRD01836,CAT024,SUP0298,Product 1836,Glass,47986,55403,Discontinued
PRD01837,CAT028,SUP0402,Product 1837,Wood,44729,48218,Discontinued
PRD01838,CAT024,SUP0313,Product 1838,Marble,21925,28578,Active
PRD01839,CAT030,SUP0327,Product 1839,Wood,47465,62342,Discontinued
PRD01840,CAT023,SUP0215,Product 1840,Marble,32182,44681,Discontinued
PRD01841,CAT027,SUP0422,Product 1841,Plywood,38512,52077,active
PRD01842,CAT001,SUP0117,Product 1842,Marble,31537,32452,Discontinued
PRD01843,CAT021,SUP0202,Product 1843,Marble,17674,26775,active
PRD01844,CAT036,SUP0079,Product 1844,Plywood,41964,56441,active
PRD01845,CAT038,SUP0451,Product 1845,Laminate,32462,43105,active
PRD01846,CAT025,SUP0313,Product 1846,Marble,17350,22959,Active
PRD01847,CAT029,SUP0421,Product 1847,Laminate,21621,30686,Active
PRD01848,CAT002,SUP0212,Product 1848,Laminate,5598,13789,Discontinued
PRD01849,CAT003,SUP0106,Product 1849,Steel,20557,24946,Discontinued
PRD01850,CAT008,SUP0245,Product 1850,Plywood,12714,17875,Discontinued
PRD01851,CAT025,SUP0357,Product 1851,Marble,23680,28209,Discontinued
PRD01852,CAT010,SUP0332,Product 1852,Plywood,8349,22357,active
PRD01853,CAT040,SUP0409,Product 1853,Laminate,19664,23870,Active
PRD01854,CAT024,SUP0309,Product 1854,Steel,20891,27436,active
PRD01855,CAT015,SUP0456,Product 1855,Steel,7374,10430,Discontinued
PRD01856,CAT020,SUP0052,Product 1856,Marble,25522,37308,active
PRD01857,CAT008,SUP0427,Product 1857,Wood,4868,14898,Discontinued
PRD01858,CAT018,SUP0144,Product 1858,Steel,11987,17912,Discontinued
PRD01859,CAT018,SUP0172,Product 1859,Plywood,37249,48436,active
PRD01860,CAT037,SUP0332,Product 1860,Glass,35904,49590,active
PRD01861,CAT039,SUP0288,Product 1861,Laminate,38017,47651,Active
PRD01862,CAT002,SUP0201,Product 1862,Marble,14604,19615,active
PRD01863,CAT040,SUP0047,Product 1863,Glass,20129,26215,Active
PRD01864,CAT003,SUP0447,Product 1864,Laminate,41066,52996,active
PRD01865,CAT039,SUP0034,Product 1865,Plywood,37550,46093,active
PRD01866,CAT038,SUP0069,Product 1866,Steel,13156,17230,Discontinued
PRD01867,CAT004,SUP0274,Product 1867,Wood,41108,43561,Active
PRD01868,CAT016,SUP0431,Product 1868,Marble,28183,28820,Active
PRD01869,CAT028,SUP0478,Product 1869,Steel,16006,20339,Active
PRD01870,CAT012,SUP0298, Product 1870,Plywood,18906,33106,Active
PRD01871,CAT036,SUP0157,Product 1871,Laminate,7567,21462,Active
PRD01872,CAT002,SUP0217,Product 1872,Steel,25364,37396,Discontinued
PRD01873,CAT029,SUP0005,Product 1873,Marble,48956,58594,active
PRD01874,CAT006,SUP0173,Product 1874,Steel,48115,55330,active
PRD01875,CAT034,SUP0452,Product 1875,Marble,1286,9830,active
PRD01876,CAT024,SUP0255,Product 1876,Glass,47910,61901,Discontinued
PRD01877,CAT025,SUP0279,Product 1877,Wood,20554,28312,Active
PRD01878,CAT016,SUP0495,Product 1878,Plywood,27927,32520,Discontinued
PRD01879,CAT005,SUP0494,Product 1879,Steel,43791,46186,Active
PRD01880,CAT003,SUP0220,Product 1880,Laminate,26887,37420,Discontinued
PRD01881,CAT031,SUP0172,Product 1881,Laminate,16590,24992,Discontinued
PRD01882,CAT032,SUP0042,Product 1882,Laminate,39066,52585,Active
PRD01883,CAT029,SUP0285,Product 1883,Steel,47986,58714,Discontinued
PRD01884,CAT039,SUP0008,Product 1884,Laminate,14847,21061,Discontinued
PRD01885,CAT011,SUP0271,Product 1885,Plywood,2601,6637,Discontinued
PRD01886,CAT006,SUP0331,Product 1886,Steel,35012,43832,Discontinued
PRD01887,CAT006,SUP0102,Product 1887,Laminate,22388,23704,Discontinued
PRD01888,CAT002,SUP0487,Product 1888,Laminate,2825,12148,Discontinued
PRD01889,CAT022,SUP0289,Product 1889,Wood,31264,36047,Discontinued
PRD01890,CAT006,SUP0296,Product 1890,Glass,38442,45233,Discontinued
PRD01891,CAT038,SUP0212,Product 1891,Plywood,32540,47249,Discontinued
PRD01892,CAT007,SUP0303,Product 1892,Marble,15613,22620,Discontinued
PRD01893,CAT040,SUP0253,Product 1893,Wood,27958,38472,Active
PRD01894,CAT032,SUP0087,Product 1894,Glass,41186,42775,Active
PRD01895,CAT027,SUP0051,Product 1895,Marble,18880,30988,Discontinued
PRD01896,CAT036,SUP0402,Product 1896,Laminate,11921,20015,Discontinued
PRD01897,CAT009,SUP0090,Product 1897,Plywood,49334,56735,Discontinued
PRD01898,CAT017,SUP0006,Product 1898,Marble,49980,57348,Active
PRD01899,CAT032,SUP0382,Product 1899,Marble,20797,23534,active
PRD01900,CAT018,SUP0262,Product 1900,Marble,42364,49637,Active
PRD01901,CAT017,SUP0031,Product 1901,Glass,5561,14348,Active
PRD01902,CAT022,SUP0017,Product 1902,Steel,25777,28227,active
PRD01903,CAT020,SUP0320,Product 1903,Laminate,5704,13979,Discontinued
PRD01904,CAT038,SUP0029,Product 1904,Laminate,28546,41322,active
PRD01905,CAT027,SUP0002,Product 1905,Laminate,29949,36396,Active
PRD01906,CAT020,SUP0311,Product 1906,Steel,8921,11540,Discontinued
PRD01907,CAT032,SUP0144,Product 1907,Wood,8858,13173,Active
PRD01908,CAT014,SUP0408,Product 1908,Wood,10882,25668,Active
PRD01909,CAT004,SUP0435,Product 1909,Marble,7519,21026,active
